TimeUs,Ugen,Ur1,Uc1
1756,-2000.0,-1120.0,-880.0
1760,-2080.0,-1120.0,-880.0
1764,-2000.0,-1040.0,-880.0
1768,-2080.0,-1040.0,-880.0
1772,-2080.0,-1040.0,-880.0
1776,-2080.0,-1040.0,-880.0
1780,-2000.0,-1040.0,-880.0
1784,-2080.0,-1040.0,-880.0
1788,-2080.0,-1120.0,-880.0
1792,-2080.0,-960.0,-880.0
1796,-2080.0,-1040.0,-880.0
1800,-2000.0,-1040.0,-880.0
1804,-2000.0,-1040.0,-880.0
1808,-2080.0,-960.0,-880.0
1812,-2080.0,-960.0,-960.0
1816,-2080.0,-1040.0,-880.0
1820,-2080.0,-960.0,-960.0
1824,-2000.0,-1040.0,-880.0
1828,-2080.0,-960.0,-960.0
1832,-2080.0,-960.0,-880.0
1836,-2080.0,-960.0,-960.0
1840,-2000.0,-960.0,-960.0
1844,-2000.0,-960.0,-960.0
1848,-2080.0,-960.0,-960.0
1852,-2080.0,-960.0,-960.0
1856,-2080.0,-960.0,-960.0
1860,-2080.0,-880.0,-960.0
1864,-2000.0,-960.0,-960.0
1868,-2080.0,-960.0,-960.0
1872,-2080.0,-960.0,-960.0
1876,-2080.0,-960.0,-1040.0
1880,-2000.0,-960.0,-960.0
1884,-2080.0,-960.0,-960.0
1888,-2000.0,-960.0,-1520.0
1892,-2080.0,-880.0,-1040.0
1896,-2080.0,-960.0,-960.0
1900,-2080.0,-960.0,-960.0
1904,-2080.0,-960.0,-1040.0
1908,-2080.0,-880.0,-960.0
1912,-2080.0,-880.0,-1040.0
1916,-2080.0,-880.0,-1040.0
1920,-2000.0,-880.0,-1040.0
1924,-2080.0,-880.0,-1040.0
1928,-2080.0,-880.0,-960.0
1932,-2080.0,-880.0,-1040.0
1936,-2080.0,-880.0,-1040.0
1940,-2080.0,-880.0,-1040.0
1944,-2080.0,-880.0,-1040.0
1948,-2080.0,-880.0,-1040.0
1952,-2080.0,-880.0,-1040.0
1956,-2080.0,-880.0,-1040.0
1960,-2080.0,-880.0,-1120.0
1964,-2000.0,-880.0,-1040.0
1968,-2080.0,-880.0,-1040.0
1972,-2080.0,-800.0,-1040.0
1976,-2080.0,-880.0,-1120.0
1980,-2080.0,-800.0,-1040.0
1984,-2080.0,-800.0,-1040.0
1988,-2080.0,-880.0,-1040.0
1992,-2080.0,-800.0,-1040.0
1996,-2080.0,-800.0,-1040.0
2000,-2080.0,-800.0,-1120.0
2004,-2080.0,-800.0,-1120.0
2008,-2000.0,-800.0,-1200.0
2012,-2080.0,-800.0,-1120.0
2016,-2080.0,-800.0,-1040.0
2020,-2080.0,-800.0,-1120.0
2024,-2080.0,-880.0,-1120.0
2028,-2080.0,-800.0,-1120.0
2032,-2080.0,-800.0,-1200.0
2036,-2080.0,-800.0,-1120.0
2040,-2080.0,-800.0,-1200.0
2044,-2080.0,-800.0,-1120.0
2048,-2080.0,-800.0,-1120.0
2052,-2080.0,-800.0,-1200.0
2056,-2080.0,-800.0,-1200.0
2060,-2080.0,-720.0,-1120.0
2064,-2080.0,-800.0,-1200.0
2068,-2080.0,-800.0,-1120.0
2072,-2080.0,-800.0,-1200.0
2076,-2080.0,-800.0,-1200.0
2080,-2080.0,-720.0,-1200.0
2084,-2080.0,-720.0,-1200.0
2088,-2080.0,-720.0,-1200.0
2092,-2080.0,-800.0,-1120.0
2096,-2080.0,-800.0,-1120.0
2100,-2080.0,-720.0,-1200.0
2104,-2080.0,-800.0,-1200.0
2108,-2080.0,-720.0,-1200.0
2112,-2080.0,-800.0,-1200.0
2116,-2080.0,-720.0,-1200.0
2120,-2080.0,-720.0,-1200.0
2124,-2080.0,-720.0,-1200.0
2128,-2080.0,-720.0,-1200.0
2132,-2080.0,-720.0,-1200.0
2136,-2080.0,-720.0,-1200.0
2140,-2080.0,-720.0,-1200.0
2144,-2080.0,-720.0,-1120.0
2148,-2080.0,-720.0,-1200.0
2152,-2080.0,-720.0,-1200.0
2156,-2080.0,-720.0,-1280.0
2160,-2080.0,-800.0,-1280.0
2164,-2080.0,-720.0,-1280.0
2168,-2080.0,-720.0,-1280.0
2172,-2080.0,-720.0,-1280.0
2176,-2080.0,-720.0,-1200.0
2180,-2080.0,-720.0,-1280.0
2184,-2080.0,-720.0,-1280.0
2188,-2080.0,-720.0,-1280.0
2192,-2000.0,-640.0,-1280.0
2196,-2080.0,-640.0,-1280.0
2200,-2080.0,-720.0,-1280.0
2204,-2080.0,-720.0,-1280.0
2208,-2080.0,-720.0,-1280.0
2212,-2080.0,-720.0,-1280.0
2216,-2080.0,-720.0,-1280.0
2220,-2080.0,-720.0,-1280.0
2224,-2080.0,-720.0,-1280.0
2228,-2080.0,-640.0,-1280.0
2232,-2080.0,-720.0,-1280.0
2236,-2080.0,-640.0,-1280.0
2240,-2080.0,-720.0,-1280.0
2244,-2080.0,-640.0,-1280.0
2248,-2080.0,-640.0,-1280.0
2252,-2080.0,-640.0,-1280.0
2256,-2080.0,-640.0,-1280.0
2260,-2080.0,-640.0,-1280.0
2264,-2080.0,-640.0,-1280.0
2268,-2080.0,-640.0,-1280.0
2272,-2080.0,-640.0,-1280.0
2276,-2080.0,-640.0,-1280.0
2280,-2080.0,-640.0,-1360.0
2284,-2080.0,-640.0,-1360.0
2288,-2080.0,-640.0,-1280.0
2292,-2080.0,-640.0,-1360.0
2296,-2080.0,-640.0,-1280.0
2300,-2080.0,-640.0,-1360.0
2304,-2080.0,-640.0,-1360.0
2308,-2080.0,-640.0,-1280.0
2312,-2080.0,-640.0,-1360.0
2316,-2080.0,-640.0,-1360.0
2320,-2080.0,-560.0,-1360.0
2324,-2080.0,-640.0,-1360.0
2328,-2080.0,-640.0,-1360.0
2332,-2080.0,-640.0,-1360.0
2336,-2160.0,-640.0,-1360.0
2340,-2080.0,-640.0,-1360.0
2344,-2080.0,-640.0,-1360.0
2348,-2080.0,-560.0,-1280.0
2352,-2080.0,-560.0,-1360.0
2356,-2080.0,-640.0,-1360.0
2360,-2080.0,-640.0,-1360.0
2364,-2160.0,-560.0,-1360.0
2368,-2080.0,-640.0,-1360.0
2372,-2080.0,-560.0,-1360.0
2376,-2080.0,-560.0,-1360.0
2380,-2080.0,-560.0,-1600.0
2384,-2080.0,-560.0,-1360.0
2388,-2080.0,-640.0,-1440.0
2392,-2160.0,-560.0,-1360.0
2396,-2080.0,-560.0,-1440.0
2400,-2080.0,-560.0,-1360.0
2404,-2080.0,-560.0,-1360.0
2408,-2080.0,-560.0,-1440.0
2412,-2080.0,-640.0,-1360.0
2416,-2080.0,-560.0,-1360.0
2420,-2080.0,-560.0,-1440.0
2424,-2080.0,-560.0,-1440.0
2428,-2080.0,-560.0,-1440.0
2432,-2080.0,-560.0,-1440.0
2436,-2080.0,-560.0,-1440.0
2440,-2080.0,-560.0,-1440.0
2444,-2080.0,-560.0,-1440.0
2448,-2080.0,-560.0,-1440.0
2452,-2080.0,-560.0,-1440.0
2456,-2160.0,-560.0,-1440.0
2460,-2080.0,-560.0,-1440.0
2464,-2080.0,-560.0,-1440.0
2468,-2080.0,-560.0,-1440.0
2472,-2080.0,-560.0,-1440.0
2476,-2080.0,-560.0,-1440.0
2480,-2080.0,-560.0,-1440.0
2484,-2080.0,-560.0,-1440.0
2488,-2080.0,-560.0,-1440.0
2492,-2080.0,-560.0,-1440.0
2496,-2080.0,-560.0,-1440.0
2500,-2080.0,-560.0,-1440.0
2504,-2080.0,-560.0,-1440.0
2508,-2080.0,-560.0,-1440.0
2512,-2080.0,-480.0,-1520.0
2516,-2080.0,-480.0,-1440.0
2520,-2080.0,-480.0,-1520.0
2524,-2080.0,-560.0,-1440.0
2528,-2080.0,-560.0,-1440.0
2532,-2080.0,-480.0,-1520.0
2536,-2080.0,-480.0,-1440.0
2540,-2080.0,-560.0,-1440.0
2544,-2080.0,-480.0,-1440.0
2548,-2080.0,-480.0,-1440.0
2552,-2080.0,-480.0,-1440.0
2556,-2080.0,-480.0,-1520.0
2560,-2080.0,-560.0,-1520.0
2564,-2080.0,-480.0,-1520.0
2568,-2080.0,-480.0,-1440.0
2572,-2080.0,-480.0,-1520.0
2576,-2080.0,-480.0,-1520.0
2580,-2080.0,-480.0,-1520.0
2584,-2080.0,-480.0,-1520.0
2588,-2080.0,-480.0,-1520.0
2592,-2000.0,-480.0,-1440.0
2596,-2080.0,-480.0,-1520.0
2600,-2080.0,-480.0,-1520.0
2604,-2080.0,-480.0,-1440.0
2608,-2080.0,-480.0,-1520.0
2612,-2080.0,-480.0,-1520.0
2616,-2080.0,-480.0,-1520.0
2620,-2080.0,-480.0,-1520.0
2624,-2080.0,-480.0,-1520.0
2628,-2080.0,-480.0,-1520.0
2632,-2080.0,-480.0,-1520.0
2636,-2080.0,-480.0,-1520.0
2640,-2080.0,-480.0,-1520.0
2644,-2080.0,-480.0,-1520.0
2648,-2080.0,-480.0,-1520.0
2652,-2080.0,-480.0,-1520.0
2656,-2080.0,-480.0,-1520.0
2660,-2080.0,-480.0,-1520.0
2664,-2080.0,-480.0,-1520.0
2668,-2080.0,-480.0,-1600.0
2672,-2080.0,-480.0,-1520.0
2676,-2080.0,-480.0,-1600.0
2680,-2080.0,-480.0,-1520.0
2684,-2080.0,-480.0,-1520.0
2688,-2080.0,-400.0,-1520.0
2692,-2080.0,-480.0,-1520.0
2696,-2080.0,-480.0,-1520.0
2700,-2080.0,-400.0,-1520.0
2704,-2160.0,-400.0,-1520.0
2708,-2160.0,-400.0,-1600.0
2712,-2080.0,-400.0,-1520.0
2716,-2080.0,-400.0,-1520.0
2720,-2080.0,-480.0,-1520.0
2724,-2080.0,-400.0,-1520.0
2728,-2080.0,-400.0,-1520.0
2732,-2080.0,-400.0,-1520.0
2736,-2160.0,-480.0,-1520.0
2740,-2160.0,-400.0,-1600.0
2744,-2080.0,-400.0,-1600.0
2748,-2080.0,-400.0,-1600.0
2752,-2000.0,-400.0,-1600.0
2756,-2080.0,-400.0,-1600.0
2760,-2160.0,-480.0,-1600.0
2764,-2080.0,-400.0,-1600.0
2768,-2080.0,-400.0,-1600.0
2772,-2160.0,-400.0,-1600.0
2776,-2080.0,-400.0,-1600.0
2780,-2160.0,-400.0,-1120.0
2784,-2080.0,-400.0,-1600.0
2788,-2080.0,-400.0,-1600.0
2792,-2080.0,-400.0,-1600.0
2796,-2080.0,-400.0,-1600.0
2800,-2080.0,-480.0,-1600.0
2804,-2080.0,-400.0,-1600.0
2808,-2080.0,-400.0,-1600.0
2812,-2080.0,-400.0,-1600.0
2816,-2080.0,-400.0,-1600.0
2820,-2080.0,-400.0,-1600.0
2824,-2080.0,-400.0,-1600.0
2828,-2080.0,-400.0,-1600.0
2832,-2080.0,-400.0,-1600.0
2836,-2080.0,-400.0,-1600.0
2840,-2080.0,-400.0,-1600.0
2844,-2080.0,-400.0,-1600.0
2848,-2160.0,-400.0,-1600.0
2852,-2080.0,-400.0,-1600.0
2856,-2080.0,-400.0,-1600.0
2860,-2080.0,-400.0,-1680.0
2864,-2080.0,-400.0,-1600.0
2868,-2080.0,-400.0,-1600.0
2872,-2080.0,-400.0,-1600.0
2876,-2080.0,-400.0,-1600.0
2880,-2080.0,-400.0,-1600.0
2884,-2080.0,-400.0,-1600.0
2888,-2080.0,-400.0,-1600.0
2892,-2080.0,-400.0,-1600.0
2896,-2080.0,-400.0,-1600.0
2900,-2080.0,-400.0,-1600.0
2904,-2080.0,-400.0,-1600.0
2908,-2080.0,-400.0,-1600.0
2912,-2080.0,-400.0,-1600.0
2916,-2080.0,-400.0,-1600.0
2920,-2160.0,-400.0,-1600.0
2924,-2160.0,-400.0,-1680.0
2928,-2080.0,-400.0,-1680.0
