TimeUs,Ugen,Ur1,Uc1
4070,1760.0,2960.0,-1080.0
4080,1840.0,2960.0,-1000.0
4090,1840.0,2880.0,-960.0
4100,1840.0,2800.0,-960.0
4110,1840.0,2880.0,-920.0
4120,1840.0,2800.0,-880.0
4130,1840.0,2800.0,-840.0
4140,1840.0,2720.0,-800.0
4150,1840.0,2720.0,-760.0
4160,1840.0,2720.0,-760.0
4170,1840.0,2640.0,-720.0
4180,1840.0,2640.0,-680.0
4190,1840.0,2640.0,-680.0
4200,1840.0,2560.0,-640.0
4210,1840.0,2560.0,-640.0
4220,1840.0,2480.0,-600.0
4230,1840.0,2560.0,-560.0
4240,1840.0,2480.0,-520.0
4250,1840.0,2480.0,-480.0
4260,1840.0,2480.0,-480.0
4270,1920.0,2400.0,-440.0
4280,1920.0,2400.0,-400.0
4290,1840.0,2320.0,-400.0
4300,1840.0,2320.0,-360.0
4310,1840.0,2320.0,-320.0
4320,1920.0,2320.0,-320.0
4330,1840.0,2240.0,-280.0
4340,1840.0,2240.0,-280.0
4350,1920.0,2240.0,-240.0
4360,1840.0,2160.0,-240.0
4370,1840.0,2240.0,-200.0
4380,1840.0,2160.0,-200.0
4390,1920.0,2160.0,-160.0
4400,1840.0,2160.0,-160.0
4410,1920.0,2080.0,-120.0
4420,1840.0,2080.0,-80.0
4430,1920.0,2000.0,-80.0
4440,1920.0,2080.0,-80.0
4450,1840.0,2080.0,-40.0
4460,1840.0,2000.0,-40.0
4470,1920.0,2000.0,0.0
4480,1840.0,1920.0,40.0
4490,1920.0,2000.0,40.0
4500,1840.0,1920.0,80.0
4510,1920.0,1920.0,80.0
4520,1920.0,1840.0,120.0
4530,1840.0,1840.0,120.0
4540,1920.0,1840.0,160.0
4550,1840.0,1840.0,160.0
4560,1920.0,1840.0,200.0
4570,1920.0,1760.0,240.0
4580,1920.0,1760.0,240.0
4590,1920.0,1760.0,240.0
4600,1920.0,1760.0,280.0
4610,1920.0,1760.0,320.0
4620,1920.0,1680.0,320.0
4630,1920.0,1680.0,360.0
4640,1840.0,1680.0,360.0
4650,1920.0,1680.0,360.0
4660,1920.0,1600.0,400.0
4670,1920.0,1600.0,440.0
4680,1920.0,1600.0,440.0
4690,1920.0,1600.0,440.0
4700,1920.0,1520.0,440.0
4710,1920.0,1600.0,480.0
4720,1920.0,1520.0,480.0
4730,1920.0,1600.0,480.0
4740,1920.0,1520.0,520.0
4750,1920.0,1520.0,560.0
4760,1920.0,1520.0,560.0
4770,1920.0,1440.0,560.0
4780,1920.0,1440.0,560.0
4790,1920.0,1440.0,600.0
