TimeUs,Ugen,Ur1,Uc1
1436,-3200.0,0.0,-3120.0
1440,-3200.0,80.0,-3120.0
1444,-3120.0,80.0,-3200.0
1448,-3200.0,80.0,-3200.0
1452,-3120.0,80.0,-3200.0
1456,-3120.0,0.0,-3200.0
1460,-3200.0,80.0,-3120.0
1464,-3200.0,0.0,-3200.0
1468,-3120.0,80.0,-3120.0
1472,-3200.0,80.0,-3200.0
1476,-3120.0,80.0,-3200.0
1480,-3120.0,0.0,-3120.0
1484,-3120.0,80.0,-3200.0
1488,-3120.0,80.0,-3120.0
1492,-3200.0,0.0,-3200.0
1496,-3200.0,0.0,-3200.0
1500,-3120.0,80.0,-3200.0
1504,-3200.0,80.0,-3200.0
1508,-3120.0,80.0,-3200.0
1512,-3200.0,80.0,-3120.0
1516,-3120.0,80.0,-3120.0
1520,-3200.0,80.0,-3120.0
1524,-3200.0,80.0,-3200.0
1528,-3120.0,80.0,-3200.0
1532,-3200.0,80.0,-3120.0
1536,-3200.0,80.0,-3200.0
1540,-3120.0,80.0,-3200.0
1544,-3120.0,80.0,-3200.0
1548,-3200.0,0.0,-3200.0
1552,-3120.0,0.0,-3200.0
1556,-3200.0,0.0,-3120.0
1560,-3200.0,80.0,-3120.0
1564,-3120.0,80.0,-3200.0
1568,-3200.0,80.0,-3120.0
1572,-3120.0,80.0,-3200.0
1576,-3200.0,80.0,-3200.0
1580,-3200.0,80.0,-3200.0
1584,-3120.0,80.0,-3120.0
1588,-3120.0,80.0,-3120.0
1592,-3200.0,0.0,-3200.0
1596,-3200.0,80.0,-3120.0
1600,-3120.0,80.0,-3200.0
1604,-3120.0,80.0,-3200.0
1608,-3200.0,80.0,-3200.0
1612,-3120.0,80.0,-3200.0
1616,-3200.0,0.0,-3200.0
1620,-3120.0,80.0,-3120.0
1624,-3120.0,80.0,-3200.0
1628,-3120.0,80.0,-3120.0
1632,-3200.0,80.0,-3200.0
1636,-3200.0,80.0,-3120.0
1640,-3120.0,80.0,-3120.0
1644,-3200.0,80.0,-3200.0
1648,-3200.0,80.0,-3200.0
1652,-3200.0,80.0,-3200.0
1656,-3120.0,0.0,-3120.0
1660,-3200.0,0.0,-3200.0
1664,-3200.0,0.0,-3120.0
1668,-3200.0,80.0,-3120.0
1672,-3120.0,80.0,-3200.0
1676,-3200.0,80.0,-3120.0
1680,-3200.0,80.0,-3200.0
1684,-3200.0,80.0,-3200.0
1688,-3200.0,80.0,-3200.0
1692,-3200.0,80.0,-3120.0
1696,-3120.0,0.0,-3200.0
1700,-3120.0,0.0,-3120.0
1704,-3200.0,80.0,-3200.0
1708,-3120.0,80.0,-3200.0
1712,-3200.0,80.0,-3200.0
1716,-3200.0,0.0,-3200.0
1720,-3120.0,0.0,-3120.0
1724,-3200.0,80.0,-3200.0
1728,-3120.0,80.0,-3200.0
1732,-3200.0,80.0,-3200.0
1736,-3120.0,80.0,-3200.0
1740,-3200.0,80.0,-3200.0
1744,-3120.0,0.0,-3120.0
1748,-3120.0,0.0,-3120.0
1752,-3200.0,80.0,-3120.0
1756,-3200.0,80.0,-3200.0
1760,-3200.0,80.0,-3200.0
1764,-3120.0,80.0,-3200.0
1768,-3200.0,80.0,-3200.0
1772,-3200.0,80.0,-3200.0
1776,-3200.0,0.0,-3200.0
1780,-3200.0,80.0,-3200.0
1784,-3120.0,80.0,-3200.0
1788,-3200.0,80.0,-3200.0
1792,-3120.0,80.0,-3200.0
1796,-3120.0,80.0,-3200.0
1800,-3200.0,0.0,-3120.0
1804,-3200.0,80.0,-3200.0
1808,-3200.0,80.0,-3200.0
