TimeUs,Ugen,Ur1,Uc1
858,-960.0,-600.0,-320.0
860,-920.0,-560.0,-360.0
862,-960.0,-560.0,-360.0
864,-960.0,-560.0,-360.0
866,-920.0,-560.0,-360.0
868,-920.0,-520.0,-360.0
870,-920.0,-520.0,-360.0
872,-920.0,-520.0,-360.0
874,-880.0,-520.0,-360.0
876,-920.0,-480.0,-360.0
878,-880.0,-480.0,-360.0
880,-920.0,-480.0,-360.0
882,-880.0,-480.0,-360.0
884,-880.0,-440.0,-360.0
886,-880.0,-440.0,-360.0
888,-840.0,-440.0,-360.0
890,-840.0,-440.0,-360.0
892,-840.0,-400.0,-360.0
894,-840.0,-400.0,-360.0
896,-800.0,-400.0,-360.0
898,-800.0,-400.0,-360.0
900,-800.0,-360.0,-360.0
902,-800.0,-400.0,-360.0
904,-800.0,-360.0,-360.0
906,-760.0,-320.0,-360.0
908,-760.0,-360.0,-360.0
910,-760.0,-360.0,-360.0
912,-720.0,-360.0,-360.0
914,-720.0,-320.0,-360.0
916,-720.0,-320.0,-360.0
918,-720.0,-320.0,-360.0
920,-720.0,-320.0,-360.0
922,-680.0,-280.0,-360.0
924,-720.0,-280.0,-360.0
926,-680.0,-280.0,-360.0
928,-680.0,-280.0,-360.0
930,-680.0,-240.0,-360.0
932,-640.0,-280.0,-360.0
934,-680.0,-240.0,-360.0
936,-640.0,-240.0,-360.0
938,-640.0,-200.0,-360.0
940,-640.0,-200.0,-400.0
942,-640.0,-200.0,-400.0
944,-600.0,-200.0,-360.0
946,-640.0,-200.0,-360.0
948,-600.0,-200.0,-400.0
950,-600.0,-200.0,-440.0
952,-600.0,-200.0,-360.0
954,-600.0,-160.0,-400.0
956,-600.0,-160.0,-400.0
958,-560.0,-160.0,-400.0
960,-560.0,-160.0,-400.0
962,-560.0,-160.0,-360.0
964,-560.0,-160.0,-400.0
966,-560.0,-120.0,-360.0
968,-520.0,-120.0,-360.0
970,-520.0,-80.0,-360.0
972,-520.0,-120.0,-400.0
974,-520.0,-80.0,-400.0
976,-480.0,-120.0,-400.0
978,-480.0,-40.0,-400.0
980,-520.0,-80.0,-400.0
982,-480.0,-80.0,-400.0
984,-480.0,-40.0,-400.0
986,-480.0,-40.0,-400.0
988,-480.0,-80.0,-400.0
990,-440.0,-40.0,-360.0
992,-480.0,0.0,-400.0
994,-480.0,-40.0,-400.0
996,-440.0,-40.0,-400.0
998,-400.0,-40.0,-400.0
1000,-440.0,40.0,-400.0
1002,-400.0,0.0,-360.0
1004,-400.0,0.0,-400.0
1006,-360.0,0.0,-400.0
1008,-400.0,40.0,-400.0
1010,-400.0,40.0,-360.0
1012,-360.0,40.0,-360.0
1014,-360.0,40.0,-400.0
1016,-360.0,80.0,-400.0
1018,-360.0,80.0,-400.0
1020,-360.0,80.0,-400.0
1022,-320.0,80.0,-360.0
1024,-320.0,80.0,-400.0
1026,-320.0,120.0,-400.0
1028,-320.0,120.0,-400.0
1030,-280.0,120.0,-360.0
1032,-280.0,120.0,-360.0
1034,-280.0,120.0,-360.0
1036,-280.0,160.0,-400.0
1038,-240.0,160.0,-360.0
1040,-240.0,160.0,-400.0
1042,-240.0,160.0,-360.0
1044,-240.0,160.0,-360.0
1046,-200.0,160.0,-400.0
1048,-240.0,200.0,-400.0
1050,-200.0,200.0,-400.0
1052,-240.0,200.0,-360.0
1054,-160.0,200.0,-400.0
1056,-160.0,240.0,-400.0
1058,-200.0,240.0,-360.0
1060,-200.0,240.0,-360.0
1062,-160.0,240.0,-360.0
1064,-160.0,280.0,-360.0
1066,-160.0,280.0,-360.0
1068,-120.0,240.0,-360.0
1070,-120.0,280.0,-360.0
1072,-160.0,280.0,-360.0
1074,-120.0,280.0,-360.0
1076,-40.0,280.0,-360.0
1078,-120.0,360.0,-360.0
1080,-80.0,320.0,-360.0
1082,-80.0,360.0,-360.0
1084,-80.0,320.0,-360.0
1086,-40.0,360.0,-360.0
1088,-80.0,360.0,-400.0
1090,-80.0,360.0,-400.0
1092,-40.0,360.0,-360.0
1094,0.0,360.0,-360.0
1096,-40.0,400.0,-400.0
1098,-40.0,400.0,-360.0
1100,0.0,360.0,-360.0
1102,0.0,400.0,-360.0
1104,0.0,360.0,-360.0
1106,-40.0,360.0,-360.0
1108,0.0,400.0,-360.0
1110,40.0,400.0,-360.0
1112,0.0,400.0,-360.0
1114,0.0,400.0,-360.0
1116,40.0,400.0,-360.0
1118,40.0,440.0,-360.0
1120,80.0,440.0,-360.0
1122,40.0,440.0,-360.0
1124,80.0,440.0,-360.0
1126,80.0,480.0,-360.0
1128,80.0,480.0,-360.0
1130,80.0,480.0,-360.0
1132,120.0,480.0,-320.0
1134,80.0,480.0,-360.0
1136,80.0,480.0,-360.0
1138,120.0,480.0,-360.0
1140,120.0,480.0,-360.0
1142,160.0,520.0,-360.0
1144,120.0,520.0,-320.0
1146,160.0,520.0,-320.0
1148,200.0,520.0,-360.0
1150,160.0,560.0,-360.0
1152,200.0,560.0,-320.0
1154,200.0,520.0,-360.0
1156,200.0,560.0,-360.0
1158,200.0,560.0,-320.0
1160,200.0,560.0,-360.0
1162,240.0,560.0,-360.0
1164,200.0,560.0,-320.0
1166,240.0,600.0,-320.0
1168,240.0,600.0,-320.0
1170,240.0,600.0,-320.0
1172,280.0,600.0,-320.0
1174,240.0,600.0,-360.0
1176,280.0,640.0,-320.0
1178,280.0,640.0,-320.0
1180,280.0,640.0,-320.0
1182,280.0,640.0,-320.0
1184,320.0,640.0,-320.0
1186,320.0,640.0,-320.0
1188,320.0,680.0,-320.0
1190,320.0,680.0,-320.0
1192,320.0,640.0,-320.0
1194,320.0,680.0,-320.0
1196,320.0,680.0,-320.0
1198,360.0,680.0,-320.0
1200,360.0,680.0,-320.0
1202,360.0,680.0,-320.0
1204,360.0,720.0,-320.0
1206,360.0,720.0,-320.0
1208,360.0,720.0,-320.0
1210,400.0,720.0,-280.0
1212,400.0,720.0,-280.0
1214,400.0,760.0,-320.0
1216,400.0,760.0,-320.0
1218,440.0,760.0,-280.0
1220,440.0,760.0,-280.0
1222,440.0,760.0,-320.0
1224,440.0,760.0,-280.0
1226,440.0,800.0,-280.0
1228,480.0,800.0,-280.0
