index,Rg_Voltage(mV)(Ch1_Ch2),Gen_Voltage(mV)(Ch2),GS_Voltage(mV)(Ch2),Rn_Voltage(mV)(Ch3),DS_Voltage(mV)(Ch4),Rg_Voltage(mV)(Ch1_Ch2_no_Un),GS_Voltage(mV)(Ch1_Ch2_no_Un)
763,-720.0,0.0,800.0,-80.0,8560.0,-560.0,400.0
764,-720.0,0.0,800.0,-80.0,8560.0,-560.0,400.0
765,-720.0,0.0,880.0,-80.0,8560.0,-560.0,400.0
766,-720.0,0.0,800.0,-80.0,8560.0,-560.0,480.0
767,-720.0,0.0,800.0,-80.0,8560.0,-560.0,400.0
768,-720.0,0.0,800.0,-80.0,8560.0,-560.0,400.0
769,-720.0,0.0,880.0,-80.0,8560.0,-560.0,400.0
770,-720.0,0.0,800.0,-80.0,8560.0,-560.0,400.0
771,-720.0,0.0,800.0,-80.0,8560.0,-560.0,400.0
772,-720.0,0.0,800.0,-80.0,8480.0,-560.0,400.0
773,-720.0,0.0,800.0,-80.0,8560.0,-560.0,400.0
774,-720.0,0.0,720.0,-80.0,8560.0,-560.0,400.0
775,-720.0,0.0,800.0,-80.0,8560.0,-480.0,400.0
776,-720.0,0.0,800.0,-80.0,8560.0,-480.0,400.0
777,-640.0,0.0,800.0,-80.0,8560.0,-560.0,400.0
778,-640.0,0.0,720.0,-80.0,8640.0,-480.0,400.0
779,-640.0,0.0,800.0,-80.0,8560.0,-560.0,400.0
780,-640.0,0.0,720.0,-80.0,8560.0,-480.0,400.0
781,-640.0,0.0,720.0,-80.0,8560.0,-480.0,400.0
782,-640.0,0.0,720.0,-80.0,8560.0,-560.0,400.0
783,-640.0,0.0,720.0,-80.0,8560.0,-560.0,320.0
784,-640.0,0.0,720.0,-80.0,8560.0,-560.0,400.0
785,-640.0,0.0,720.0,-80.0,8560.0,-480.0,320.0
786,-720.0,0.0,720.0,-80.0,8640.0,-480.0,400.0
787,-640.0,0.0,720.0,-80.0,8560.0,-480.0,320.0
788,-640.0,0.0,720.0,-80.0,8560.0,-480.0,400.0
789,-640.0,0.0,720.0,-80.0,8560.0,-480.0,320.0
790,-640.0,0.0,720.0,-80.0,8560.0,-480.0,320.0
791,-560.0,0.0,640.0,-80.0,8560.0,-480.0,320.0
792,-640.0,0.0,720.0,-80.0,8560.0,-480.0,320.0
793,-640.0,0.0,640.0,-80.0,8560.0,-480.0,240.0
794,-640.0,0.0,640.0,-80.0,8560.0,-480.0,320.0
795,-560.0,0.0,640.0,-80.0,8640.0,-480.0,320.0
796,-640.0,0.0,720.0,-80.0,8640.0,-480.0,320.0
797,-640.0,0.0,640.0,-80.0,8560.0,-480.0,320.0
798,-560.0,0.0,640.0,-80.0,8560.0,-480.0,320.0
799,-560.0,0.0,640.0,-80.0,8560.0,-480.0,320.0
800,-560.0,0.0,640.0,-80.0,8560.0,-480.0,320.0
801,-560.0,0.0,640.0,-80.0,8560.0,-480.0,320.0
802,-560.0,0.0,640.0,-80.0,8560.0,-480.0,320.0
803,-560.0,0.0,640.0,-80.0,8560.0,-480.0,320.0
804,-560.0,0.0,640.0,-80.0,8640.0,-480.0,320.0
805,-480.0,0.0,560.0,-80.0,8560.0,-480.0,320.0
806,-560.0,0.0,560.0,-80.0,8560.0,-480.0,320.0
807,-560.0,0.0,560.0,-80.0,8560.0,-480.0,240.0
808,-560.0,0.0,640.0,-80.0,8560.0,-480.0,320.0
809,-560.0,0.0,640.0,-80.0,8560.0,-400.0,240.0
810,-480.0,0.0,640.0,-80.0,8560.0,-480.0,320.0
811,-480.0,0.0,640.0,-80.0,8560.0,-400.0,240.0
812,-480.0,0.0,560.0,-80.0,8560.0,-480.0,240.0
813,-480.0,0.0,560.0,-80.0,8560.0,-400.0,320.0
814,-480.0,0.0,560.0,-80.0,8640.0,-400.0,240.0
815,-480.0,0.0,560.0,-80.0,8560.0,-400.0,320.0
816,-480.0,0.0,560.0,-80.0,8560.0,-400.0,240.0
817,-480.0,0.0,560.0,-80.0,8560.0,-400.0,240.0
818,-480.0,-80.0,560.0,-80.0,8560.0,-400.0,240.0
819,-480.0,0.0,560.0,-80.0,8560.0,-400.0,240.0
820,-480.0,0.0,560.0,-80.0,8560.0,-400.0,320.0
821,-480.0,0.0,560.0,-80.0,8560.0,-400.0,240.0
822,-480.0,0.0,560.0,-80.0,8560.0,-400.0,240.0
823,-480.0,0.0,480.0,-80.0,8560.0,-400.0,240.0
824,-480.0,0.0,480.0,-80.0,8560.0,-400.0,240.0
825,-480.0,0.0,560.0,-80.0,8560.0,-400.0,240.0
826,-480.0,0.0,560.0,-80.0,8560.0,-400.0,240.0
827,-400.0,0.0,480.0,-80.0,8560.0,-400.0,240.0
828,-480.0,0.0,560.0,0.0,8560.0,-400.0,240.0
829,-400.0,0.0,560.0,-80.0,8560.0,-400.0,240.0
830,-480.0,0.0,480.0,-80.0,8560.0,-400.0,240.0
831,-480.0,0.0,480.0,-80.0,8560.0,-400.0,240.0
832,-400.0,0.0,480.0,-80.0,8560.0,-320.0,240.0
833,-400.0,0.0,480.0,-80.0,8640.0,-400.0,240.0
834,-400.0,0.0,480.0,-80.0,8560.0,-400.0,240.0
835,-480.0,0.0,480.0,-80.0,8560.0,-320.0,240.0
836,-480.0,0.0,480.0,-80.0,8560.0,-320.0,240.0
837,-400.0,0.0,480.0,-80.0,8560.0,-320.0,240.0
838,-400.0,0.0,480.0,-80.0,8640.0,-400.0,160.0
839,-400.0,0.0,480.0,-80.0,8560.0,-320.0,240.0
840,-400.0,0.0,480.0,-80.0,8640.0,-400.0,240.0
841,-400.0,0.0,480.0,-80.0,8560.0,-320.0,240.0
842,-400.0,0.0,480.0,-80.0,8560.0,-320.0,240.0
843,-400.0,0.0,480.0,-80.0,8560.0,-320.0,240.0
844,-400.0,0.0,480.0,-80.0,8560.0,-320.0,160.0
845,-400.0,0.0,480.0,-80.0,8560.0,-400.0,240.0
846,-400.0,0.0,480.0,0.0,8560.0,-400.0,240.0
847,-320.0,0.0,480.0,-80.0,8560.0,-320.0,160.0
848,-320.0,0.0,480.0,-80.0,8560.0,-320.0,160.0
849,-400.0,0.0,400.0,-80.0,8560.0,-400.0,160.0
850,-320.0,0.0,480.0,-80.0,8640.0,-320.0,160.0
851,-400.0,0.0,480.0,-80.0,8560.0,-320.0,160.0
852,-400.0,0.0,480.0,-80.0,8560.0,-320.0,160.0
853,-320.0,0.0,400.0,-80.0,8560.0,-320.0,160.0
854,-320.0,0.0,400.0,-80.0,8560.0,-320.0,160.0
855,-320.0,0.0,480.0,-80.0,8640.0,-320.0,160.0
856,-320.0,0.0,400.0,-160.0,8640.0,-320.0,160.0
857,-320.0,0.0,400.0,-80.0,8560.0,-320.0,160.0
858,-320.0,0.0,480.0,-80.0,8560.0,-320.0,160.0
859,-320.0,0.0,480.0,-80.0,8560.0,-320.0,160.0
860,-320.0,0.0,400.0,-80.0,8560.0,-320.0,160.0
861,-320.0,0.0,400.0,-80.0,8560.0,-320.0,160.0
862,-320.0,0.0,400.0,-80.0,8560.0,-320.0,160.0
863,-320.0,-80.0,400.0,-80.0,8480.0,-320.0,160.0
864,-320.0,0.0,400.0,-80.0,8560.0,-320.0,160.0
865,-320.0,0.0,400.0,-80.0,8560.0,-320.0,160.0
866,-240.0,-80.0,400.0,-80.0,8560.0,-320.0,160.0
867,-320.0,0.0,400.0,-80.0,8560.0,-320.0,160.0
868,-320.0,0.0,400.0,-80.0,8560.0,-320.0,160.0
869,-320.0,0.0,400.0,-80.0,8560.0,-320.0,160.0
870,-320.0,-80.0,400.0,-80.0,8560.0,-320.0,160.0
871,-320.0,0.0,400.0,-80.0,8560.0,-240.0,160.0
872,-320.0,0.0,320.0,-80.0,8560.0,-240.0,160.0
873,-320.0,0.0,400.0,-80.0,8560.0,-320.0,160.0
874,-320.0,-80.0,400.0,-80.0,8640.0,-320.0,160.0
875,-240.0,0.0,400.0,-80.0,8560.0,-320.0,160.0
876,-320.0,0.0,400.0,-80.0,8560.0,-320.0,160.0
877,-320.0,0.0,400.0,-80.0,8560.0,-240.0,160.0
878,-320.0,0.0,400.0,-80.0,8560.0,-240.0,160.0
879,-240.0,0.0,400.0,-80.0,8640.0,-320.0,160.0
880,-240.0,0.0,400.0,-80.0,8560.0,-240.0,80.0
881,-320.0,0.0,320.0,-80.0,8640.0,-240.0,160.0
882,-240.0,0.0,320.0,-80.0,8560.0,-240.0,80.0
883,-320.0,0.0,400.0,-80.0,8560.0,-240.0,80.0
884,-320.0,0.0,320.0,-80.0,8640.0,-240.0,160.0
885,-240.0,0.0,320.0,-80.0,8560.0,-240.0,80.0
886,-240.0,-80.0,400.0,-80.0,8640.0,-240.0,80.0
887,-240.0,0.0,320.0,-80.0,8560.0,-240.0,80.0
888,-320.0,0.0,400.0,-80.0,8560.0,-240.0,80.0
889,-240.0,0.0,320.0,-80.0,8560.0,-240.0,80.0
890,-320.0,-80.0,320.0,-80.0,8560.0,-240.0,80.0
891,-240.0,0.0,320.0,-80.0,8560.0,-240.0,80.0
892,-320.0,0.0,320.0,-80.0,8560.0,-240.0,160.0
893,-240.0,0.0,320.0,-80.0,8560.0,-240.0,80.0
894,-240.0,0.0,320.0,-80.0,8640.0,-240.0,160.0
895,-320.0,0.0,400.0,-80.0,8560.0,-240.0,80.0
896,-320.0,0.0,320.0,-80.0,8640.0,-240.0,80.0
897,-240.0,0.0,320.0,-80.0,8640.0,-240.0,80.0
898,-240.0,0.0,320.0,-80.0,8640.0,-240.0,80.0
899,-240.0,0.0,320.0,-80.0,8560.0,-240.0,80.0
900,-240.0,0.0,320.0,-80.0,8560.0,-240.0,80.0
901,-240.0,0.0,320.0,-80.0,8560.0,-240.0,80.0
902,-240.0,0.0,320.0,-80.0,8560.0,-240.0,80.0
903,-240.0,0.0,320.0,-80.0,8640.0,-240.0,0.0
904,-240.0,0.0,320.0,-80.0,8560.0,-240.0,80.0
905,-240.0,0.0,320.0,-80.0,8640.0,-240.0,160.0
906,-240.0,0.0,320.0,-80.0,8560.0,-160.0,80.0
907,-240.0,0.0,320.0,-80.0,8640.0,-240.0,80.0
908,-240.0,0.0,320.0,-80.0,8560.0,-240.0,80.0
909,-160.0,0.0,320.0,-80.0,8560.0,-240.0,80.0
910,-240.0,0.0,320.0,-80.0,8640.0,-160.0,80.0
911,-240.0,0.0,320.0,-80.0,8640.0,-240.0,80.0
912,-240.0,0.0,320.0,-80.0,8640.0,-160.0,80.0
913,-240.0,0.0,320.0,-80.0,8560.0,-240.0,0.0
914,-240.0,0.0,320.0,-80.0,8560.0,-240.0,80.0
915,-240.0,-80.0,320.0,-80.0,8640.0,-240.0,0.0
916,-240.0,0.0,320.0,-80.0,8560.0,-240.0,0.0
917,-160.0,0.0,320.0,-80.0,8640.0,-240.0,80.0
918,-240.0,0.0,320.0,-80.0,8640.0,-240.0,80.0
919,-160.0,0.0,320.0,-80.0,8640.0,-160.0,0.0
920,-240.0,-80.0,320.0,-80.0,8640.0,-240.0,80.0
921,-240.0,0.0,240.0,-80.0,8560.0,-240.0,80.0
922,-160.0,0.0,320.0,-80.0,8640.0,-240.0,80.0
923,-240.0,0.0,240.0,-80.0,8560.0,-160.0,80.0
924,-240.0,0.0,240.0,-80.0,8640.0,-160.0,80.0
925,-160.0,0.0,240.0,-80.0,8640.0,-160.0,80.0
926,-240.0,0.0,240.0,-80.0,8640.0,-240.0,80.0
927,-240.0,0.0,320.0,-80.0,8640.0,-160.0,0.0
928,-160.0,0.0,240.0,-80.0,8560.0,-160.0,80.0
929,-240.0,0.0,320.0,-80.0,8560.0,-160.0,0.0
930,-240.0,0.0,320.0,-80.0,8640.0,-160.0,80.0
931,-160.0,0.0,240.0,0.0,8640.0,-160.0,80.0
932,-160.0,0.0,240.0,-80.0,8560.0,-160.0,80.0
933,-160.0,0.0,240.0,-80.0,8560.0,-160.0,0.0
934,-160.0,0.0,240.0,-80.0,8560.0,-160.0,0.0
935,-160.0,0.0,240.0,-80.0,8640.0,-160.0,80.0
936,-160.0,0.0,240.0,-80.0,8560.0,-160.0,0.0
937,-160.0,0.0,240.0,-80.0,8560.0,-160.0,80.0
938,-160.0,0.0,240.0,-80.0,8560.0,-160.0,80.0
939,-160.0,0.0,240.0,-80.0,8640.0,-160.0,0.0
940,-160.0,-80.0,240.0,-80.0,8640.0,-240.0,80.0
941,-160.0,0.0,240.0,-80.0,8560.0,-160.0,0.0
942,-160.0,0.0,240.0,-80.0,8640.0,-160.0,0.0
943,-160.0,0.0,240.0,-80.0,8640.0,-160.0,0.0
944,-160.0,0.0,240.0,-80.0,8560.0,-160.0,0.0
945,-160.0,0.0,240.0,-80.0,8640.0,-160.0,0.0
946,-160.0,0.0,320.0,-80.0,8640.0,-160.0,0.0
947,-160.0,0.0,240.0,-80.0,8640.0,-160.0,0.0
948,-160.0,0.0,240.0,-80.0,8640.0,-160.0,80.0
949,-160.0,0.0,240.0,-80.0,8640.0,-160.0,0.0
950,-160.0,0.0,240.0,-80.0,8560.0,-160.0,0.0
951,-160.0,0.0,240.0,-80.0,8560.0,-160.0,0.0
952,-160.0,-80.0,240.0,-80.0,8640.0,-160.0,-80.0
953,-160.0,0.0,240.0,-80.0,8560.0,-160.0,0.0
954,-160.0,0.0,240.0,-80.0,8640.0,-160.0,0.0
955,-160.0,0.0,240.0,0.0,8640.0,-160.0,0.0
956,-160.0,0.0,240.0,-80.0,8560.0,-160.0,0.0
957,-160.0,0.0,240.0,-80.0,8640.0,-160.0,0.0
958,-160.0,0.0,240.0,-80.0,8560.0,-160.0,0.0
959,-80.0,0.0,160.0,-80.0,8640.0,-160.0,0.0
960,-160.0,0.0,160.0,-80.0,8560.0,-160.0,0.0
961,-160.0,0.0,240.0,-80.0,8640.0,-160.0,0.0
962,-160.0,0.0,160.0,-80.0,8560.0,-160.0,0.0
963,-160.0,0.0,240.0,-80.0,8560.0,-160.0,0.0
964,-160.0,-80.0,240.0,-80.0,8560.0,-160.0,0.0
965,-160.0,0.0,160.0,-80.0,8560.0,-160.0,0.0
966,-80.0,0.0,240.0,-80.0,8640.0,-160.0,0.0
967,-160.0,0.0,240.0,-80.0,8640.0,-160.0,-80.0
968,-160.0,0.0,240.0,-80.0,8560.0,-160.0,-80.0
969,-80.0,0.0,160.0,-80.0,8640.0,-160.0,0.0
970,-80.0,0.0,240.0,-80.0,8640.0,-160.0,0.0
971,-80.0,0.0,160.0,-80.0,8560.0,-160.0,0.0
972,-160.0,0.0,240.0,-80.0,8640.0,-160.0,0.0
973,-80.0,0.0,160.0,-80.0,8640.0,-160.0,0.0
974,-160.0,0.0,160.0,-80.0,8640.0,-160.0,0.0
975,-160.0,0.0,160.0,-80.0,8640.0,-160.0,0.0
976,-160.0,0.0,160.0,-80.0,8560.0,-160.0,0.0
977,-160.0,0.0,160.0,-80.0,8560.0,-160.0,-80.0
978,-160.0,0.0,160.0,-80.0,8640.0,-160.0,0.0
979,-160.0,0.0,240.0,-80.0,8640.0,-80.0,-80.0
980,-160.0,0.0,160.0,-80.0,8560.0,-160.0,0.0
981,-80.0,0.0,160.0,-160.0,8640.0,-160.0,-80.0
982,-160.0,0.0,160.0,-80.0,8560.0,-80.0,-80.0
983,-80.0,0.0,160.0,-80.0,8560.0,-160.0,0.0
984,-80.0,0.0,160.0,0.0,8560.0,-160.0,-80.0
985,-80.0,0.0,240.0,-80.0,8640.0,-160.0,-80.0
986,-80.0,0.0,160.0,-80.0,8560.0,-160.0,0.0
987,-160.0,0.0,160.0,-80.0,8640.0,-160.0,0.0
988,-80.0,0.0,240.0,-80.0,8560.0,-160.0,0.0
989,-80.0,0.0,160.0,-80.0,8560.0,-80.0,0.0
990,-160.0,0.0,160.0,-80.0,8640.0,-80.0,-80.0
991,-80.0,0.0,160.0,-80.0,8640.0,-160.0,-80.0
992,-80.0,0.0,160.0,-80.0,8640.0,-80.0,-80.0
993,-80.0,0.0,160.0,-80.0,8640.0,-80.0,0.0
994,-80.0,0.0,160.0,-80.0,8560.0,-160.0,0.0
995,-80.0,0.0,160.0,-80.0,8640.0,-80.0,-80.0
996,-80.0,0.0,240.0,-80.0,8640.0,-80.0,0.0
997,-80.0,0.0,160.0,-80.0,8640.0,-80.0,-80.0
998,-80.0,0.0,160.0,-80.0,8640.0,-80.0,-80.0
999,-80.0,0.0,160.0,-80.0,8640.0,-80.0,-80.0
1000,-80.0,0.0,160.0,-80.0,8560.0,-80.0,-80.0
1001,-80.0,0.0,160.0,-80.0,8640.0,-80.0,0.0
1002,-80.0,0.0,240.0,-160.0,8640.0,-80.0,-80.0
1003,-160.0,0.0,160.0,-80.0,8640.0,-80.0,-80.0
1004,-80.0,0.0,240.0,-80.0,8640.0,-80.0,0.0
1005,-80.0,0.0,160.0,-80.0,8640.0,-160.0,-80.0
1006,-80.0,-80.0,160.0,-80.0,8640.0,-80.0,0.0
1007,-80.0,0.0,160.0,-80.0,8560.0,-80.0,-80.0
1008,-80.0,0.0,160.0,-80.0,8640.0,-80.0,0.0
1009,-80.0,-80.0,160.0,-80.0,8560.0,-80.0,-80.0
1010,-80.0,0.0,160.0,-80.0,8640.0,-80.0,-80.0
1011,-80.0,0.0,160.0,-80.0,8640.0,-80.0,-80.0
1012,-80.0,0.0,160.0,-80.0,8560.0,-80.0,0.0
1013,-80.0,-80.0,160.0,-80.0,8560.0,-80.0,-80.0
1014,-80.0,0.0,160.0,-80.0,8640.0,-80.0,-80.0
1015,-80.0,-80.0,240.0,-80.0,8640.0,-80.0,-80.0
1016,-80.0,0.0,160.0,-80.0,8640.0,-80.0,-80.0
1017,-80.0,0.0,160.0,-80.0,8560.0,-80.0,-80.0
1018,-80.0,0.0,160.0,-80.0,8640.0,-160.0,-80.0
1019,-80.0,0.0,160.0,-80.0,8640.0,-160.0,-80.0
1020,-80.0,0.0,160.0,-80.0,8640.0,-80.0,-80.0
1021,-80.0,0.0,160.0,-80.0,8640.0,-80.0,0.0
1022,-80.0,0.0,160.0,-80.0,8640.0,-80.0,-80.0
1023,-80.0,0.0,160.0,-80.0,8640.0,-80.0,-80.0
1024,-80.0,0.0,160.0,-80.0,8560.0,-80.0,-80.0
1025,-80.0,0.0,160.0,-80.0,8640.0,-80.0,-80.0
1026,-80.0,0.0,160.0,-80.0,8640.0,-80.0,-80.0
1027,-80.0,0.0,160.0,-80.0,8560.0,-80.0,-80.0
1028,0.0,0.0,160.0,-80.0,8560.0,-80.0,-80.0
1029,-80.0,0.0,80.0,-80.0,8640.0,-80.0,0.0
1030,-80.0,0.0,160.0,-80.0,8640.0,-80.0,0.0
1031,-80.0,-80.0,160.0,-80.0,8640.0,-80.0,-80.0
1032,-80.0,0.0,160.0,-80.0,8640.0,-80.0,-80.0
1033,0.0,0.0,80.0,-80.0,8640.0,-80.0,-80.0
1034,-80.0,0.0,160.0,-80.0,8560.0,-80.0,-80.0
1035,-80.0,0.0,160.0,-80.0,8640.0,-80.0,-80.0
1036,-80.0,0.0,160.0,-80.0,8640.0,-80.0,-80.0
1037,-80.0,0.0,160.0,-80.0,8640.0,-80.0,-80.0
1038,-80.0,-80.0,160.0,-80.0,8640.0,-80.0,-80.0
1039,-80.0,-80.0,160.0,-160.0,8560.0,-80.0,-80.0
1040,-80.0,0.0,160.0,-80.0,8640.0,-80.0,-80.0
1041,-80.0,0.0,160.0,-80.0,8640.0,-80.0,-80.0
1042,-80.0,0.0,160.0,-80.0,8720.0,-80.0,-80.0
1043,-80.0,0.0,80.0,-80.0,8640.0,-80.0,-80.0
1044,-80.0,0.0,160.0,-80.0,8640.0,0.0,-160.0
1045,-80.0,0.0,80.0,-80.0,8560.0,-80.0,-80.0
1046,0.0,0.0,160.0,-80.0,8640.0,-80.0,-80.0
1047,-80.0,0.0,80.0,-80.0,8640.0,0.0,-80.0
1048,-80.0,0.0,160.0,-80.0,8640.0,-80.0,-80.0
1049,-80.0,0.0,160.0,-80.0,8640.0,-80.0,-80.0
1050,-80.0,0.0,160.0,-80.0,8640.0,-80.0,-80.0
1051,-80.0,0.0,160.0,-80.0,8640.0,-80.0,-80.0
1052,-80.0,0.0,160.0,-80.0,8560.0,-80.0,-80.0
1053,0.0,0.0,160.0,-80.0,8640.0,-80.0,-80.0
1054,-80.0,0.0,80.0,-80.0,8560.0,-80.0,-80.0
1055,0.0,0.0,80.0,-160.0,8640.0,-80.0,-80.0
1056,-80.0,0.0,160.0,-80.0,8640.0,-80.0,-80.0
1057,-80.0,0.0,80.0,-80.0,8640.0,-80.0,-160.0
1058,-80.0,0.0,160.0,-160.0,8640.0,-80.0,-80.0
1059,0.0,0.0,80.0,-80.0,8640.0,-80.0,-80.0
1060,-80.0,-80.0,160.0,-80.0,8640.0,0.0,-80.0
1061,0.0,0.0,160.0,-80.0,8640.0,-80.0,-80.0
1062,0.0,0.0,160.0,-80.0,8640.0,-80.0,-160.0
1063,-80.0,0.0,80.0,-80.0,8640.0,-80.0,-80.0
1064,-80.0,0.0,160.0,-80.0,8640.0,-80.0,-80.0
1065,0.0,0.0,80.0,-80.0,8640.0,-80.0,-160.0
1066,0.0,-80.0,160.0,-80.0,8560.0,-80.0,-80.0
1067,-80.0,0.0,80.0,-80.0,8640.0,-80.0,-80.0
1068,0.0,0.0,80.0,-80.0,8640.0,-80.0,-80.0
1069,-80.0,0.0,160.0,-80.0,8640.0,-80.0,-80.0
1070,-80.0,0.0,160.0,-80.0,8640.0,-80.0,-160.0
1071,0.0,0.0,80.0,-80.0,8560.0,-80.0,-80.0
1072,0.0,0.0,160.0,-80.0,8560.0,-80.0,-80.0
1073,-80.0,0.0,80.0,-80.0,8640.0,-80.0,-80.0
1074,-80.0,0.0,80.0,-160.0,8640.0,0.0,-160.0
1075,-80.0,0.0,80.0,-80.0,8560.0,-80.0,-80.0
1076,0.0,0.0,160.0,-80.0,8640.0,-80.0,-80.0
1077,-80.0,0.0,160.0,-80.0,8640.0,-80.0,-80.0
1078,0.0,-80.0,80.0,-160.0,8640.0,-80.0,-80.0
1079,0.0,0.0,80.0,-80.0,8640.0,-80.0,-160.0
1080,0.0,0.0,80.0,-80.0,8640.0,0.0,-80.0
1081,-80.0,0.0,80.0,-80.0,8640.0,-80.0,-80.0
1082,0.0,0.0,160.0,-80.0,8640.0,-80.0,-80.0
1083,0.0,0.0,80.0,-80.0,8560.0,-80.0,-80.0
1084,-80.0,0.0,80.0,-80.0,8640.0,-80.0,-160.0
1085,-80.0,0.0,160.0,-80.0,8640.0,0.0,-160.0
1086,0.0,0.0,80.0,-80.0,8640.0,0.0,-80.0
1087,-80.0,0.0,160.0,-80.0,8640.0,-80.0,-80.0
1088,0.0,0.0,80.0,-80.0,8640.0,0.0,-160.0
1089,0.0,-80.0,80.0,-80.0,8640.0,-80.0,-80.0
1090,0.0,-80.0,80.0,-160.0,8640.0,-80.0,-160.0
1091,0.0,0.0,80.0,-80.0,8640.0,-80.0,-80.0
1092,-80.0,0.0,80.0,-80.0,8560.0,-80.0,-160.0
1093,0.0,0.0,80.0,-80.0,8640.0,0.0,-80.0
1094,0.0,-80.0,80.0,-160.0,8640.0,0.0,-80.0
1095,0.0,0.0,80.0,-80.0,8640.0,0.0,-80.0
1096,0.0,0.0,80.0,-80.0,8640.0,0.0,-80.0
1097,-80.0,0.0,80.0,-80.0,8640.0,-80.0,-160.0
1098,0.0,0.0,160.0,-80.0,8640.0,-80.0,-160.0
1099,0.0,0.0,80.0,-80.0,8640.0,0.0,-160.0
1100,0.0,0.0,80.0,-80.0,8640.0,0.0,-160.0
1101,0.0,0.0,160.0,-80.0,8640.0,0.0,-160.0
1102,0.0,0.0,80.0,-80.0,8640.0,-80.0,-80.0
1103,0.0,0.0,80.0,-80.0,8640.0,0.0,-80.0
1104,0.0,-80.0,80.0,-80.0,8640.0,-80.0,-160.0
1105,0.0,0.0,80.0,-80.0,8640.0,-80.0,-80.0
1106,0.0,0.0,80.0,-80.0,8640.0,0.0,-80.0
1107,0.0,0.0,80.0,-80.0,8560.0,-80.0,-160.0
1108,0.0,0.0,80.0,-80.0,8560.0,0.0,-160.0
1109,0.0,0.0,80.0,-80.0,8640.0,-80.0,-160.0
1110,0.0,0.0,80.0,-80.0,8640.0,-80.0,-80.0
1111,0.0,0.0,80.0,-80.0,8640.0,0.0,-160.0
1112,0.0,0.0,80.0,-80.0,8640.0,-80.0,-160.0
1113,0.0,-80.0,80.0,-80.0,8640.0,-80.0,-80.0
1114,0.0,0.0,80.0,-80.0,8640.0,0.0,-80.0
1115,0.0,0.0,160.0,-80.0,8560.0,0.0,-160.0
1116,0.0,0.0,80.0,-80.0,8640.0,0.0,-160.0
1117,0.0,0.0,80.0,-80.0,8640.0,0.0,-160.0
1118,0.0,0.0,80.0,-80.0,8640.0,0.0,-80.0
1119,-80.0,0.0,80.0,-80.0,8640.0,-80.0,-160.0
1120,0.0,0.0,160.0,-80.0,8560.0,0.0,-160.0
1121,-80.0,-80.0,80.0,-80.0,8640.0,-80.0,-160.0
1122,0.0,0.0,80.0,-80.0,8560.0,-80.0,-80.0
1123,0.0,0.0,80.0,-80.0,8640.0,0.0,-80.0
1124,0.0,0.0,160.0,-80.0,8560.0,0.0,-80.0
1125,0.0,0.0,80.0,-160.0,8640.0,-80.0,-80.0
1126,0.0,-80.0,80.0,-80.0,8640.0,0.0,-80.0
1127,0.0,0.0,80.0,-80.0,8640.0,0.0,-160.0
1128,0.0,0.0,80.0,-80.0,8640.0,0.0,-160.0
1129,0.0,0.0,80.0,-80.0,8640.0,0.0,-160.0
1130,0.0,0.0,80.0,-80.0,8640.0,0.0,-160.0
1131,0.0,0.0,80.0,-80.0,8640.0,0.0,-160.0
1132,0.0,0.0,80.0,-160.0,8640.0,0.0,-160.0
1133,0.0,0.0,80.0,-80.0,8640.0,0.0,-160.0
1134,0.0,0.0,160.0,-80.0,8640.0,0.0,-160.0
1135,0.0,0.0,80.0,-80.0,8640.0,0.0,-80.0
1136,0.0,0.0,80.0,-80.0,8640.0,-80.0,-160.0
1137,0.0,0.0,80.0,-80.0,8640.0,-80.0,-160.0
1138,0.0,0.0,80.0,-80.0,8640.0,-80.0,-160.0
1139,0.0,0.0,160.0,-80.0,8640.0,0.0,-160.0
1140,0.0,0.0,80.0,-80.0,8640.0,0.0,-80.0
1141,0.0,0.0,80.0,-80.0,8720.0,0.0,-160.0
1142,0.0,0.0,80.0,-80.0,8640.0,0.0,-160.0
1143,0.0,0.0,80.0,-80.0,8640.0,0.0,-80.0
1144,0.0,0.0,80.0,-80.0,8640.0,0.0,-160.0
1145,0.0,0.0,80.0,-80.0,8640.0,0.0,-160.0
1146,0.0,0.0,80.0,-80.0,8640.0,0.0,-160.0
1147,0.0,0.0,80.0,-80.0,8640.0,0.0,-160.0
1148,0.0,0.0,80.0,-160.0,8640.0,0.0,-160.0
1149,0.0,0.0,80.0,-80.0,8640.0,0.0,-160.0
1150,0.0,0.0,80.0,-80.0,8640.0,0.0,-160.0
1151,0.0,-80.0,80.0,-80.0,8640.0,-80.0,-160.0
1152,0.0,0.0,80.0,-80.0,8640.0,0.0,-160.0
1153,0.0,0.0,80.0,-80.0,8640.0,0.0,-160.0
1154,0.0,-80.0,80.0,-80.0,8640.0,0.0,-160.0
1155,0.0,0.0,80.0,-160.0,8640.0,0.0,-160.0
1156,0.0,0.0,80.0,-80.0,8640.0,0.0,-160.0
1157,0.0,0.0,80.0,-80.0,8640.0,0.0,-160.0
1158,0.0,-80.0,80.0,-80.0,8640.0,0.0,-160.0
1159,0.0,0.0,80.0,-80.0,8640.0,0.0,-160.0
1160,0.0,0.0,0.0,-80.0,8640.0,0.0,-160.0
1161,0.0,0.0,80.0,-80.0,8640.0,0.0,-160.0
1162,0.0,0.0,80.0,-80.0,8640.0,0.0,-80.0
1163,0.0,0.0,80.0,-80.0,8640.0,0.0,-160.0
