TimeUs,Urg (Ch1),Ugen,Ugs (Ch2),Urn (Ch3),Uds (Ch4)
1482,3970.6666666666665,4530.666666666667,642.6666666666666,5562.666666666667,2346.6666666666665
1483,3976.0,4536.0,642.6666666666666,5565.333333333333,2344.0
1484,3981.3333333333335,4541.333333333333,642.6666666666666,5565.333333333333,2341.3333333333335
1485,3986.6666666666665,4546.666666666667,645.3333333333334,5568.0,2338.6666666666665
1486,3992.0,4549.333333333333,642.6666666666666,5570.666666666667,2336.0
1487,3997.3333333333335,4552.0,642.6666666666666,5573.333333333333,2333.3333333333335
1488,4002.6666666666665,4560.0,640.0,5576.0,2330.6666666666665
1489,4005.3333333333335,4565.333333333333,637.3333333333334,5578.666666666667,2328.0
1490,4010.6666666666665,4570.666666666667,637.3333333333334,5581.333333333333,2325.3333333333335
1491,4016.0,4576.0,637.3333333333334,5584.0,2322.6666666666665
1492,4021.3333333333335,4581.333333333333,637.3333333333334,5586.666666666667,2320.0
1493,4026.6666666666665,4586.666666666667,637.3333333333334,5586.666666666667,2317.3333333333335
1494,4032.0,4592.0,640.0,5586.666666666667,2314.6666666666665
1495,4034.6666666666665,4597.333333333333,640.0,5589.333333333333,2312.0
1496,4037.3333333333335,4602.666666666667,640.0,5592.0,2309.3333333333335
1497,4042.6666666666665,4608.0,637.3333333333334,5594.666666666667,2306.6666666666665
1498,4048.0,4610.666666666667,637.3333333333334,5594.666666666667,2304.0
1499,4053.3333333333335,4618.666666666667,634.6666666666666,5597.333333333333,2301.3333333333335
1500,4061.3333333333335,4626.666666666667,634.6666666666666,5600.0,2298.6666666666665
1501,4064.0,4634.666666666667,637.3333333333334,5602.666666666667,2296.0
1502,4069.3333333333335,4637.333333333333,637.3333333333334,5608.0,2290.6666666666665
1503,4074.6666666666665,4640.0,637.3333333333334,5608.0,2288.0
1504,4080.0,4645.333333333333,637.3333333333334,5608.0,2285.3333333333335
1505,4085.3333333333335,4650.666666666667,637.3333333333334,5610.666666666667,2282.6666666666665
1506,4088.0,4656.0,634.6666666666666,5610.666666666667,2280.0
1507,4093.3333333333335,4661.333333333333,637.3333333333334,5610.666666666667,2280.0
1508,4098.666666666667,4666.666666666667,634.6666666666666,5613.333333333333,2277.3333333333335
1509,4104.0,4672.0,634.6666666666666,5616.0,2274.6666666666665
1510,4109.333333333333,4677.333333333333,632.0,5618.666666666667,2272.0
1511,4114.666666666667,4682.666666666667,632.0,5621.333333333333,2269.3333333333335
1512,4117.333333333333,4688.0,632.0,5624.0,2269.3333333333335
1513,4120.0,4693.333333333333,632.0,5626.666666666667,2269.3333333333335
1514,4125.333333333333,4698.666666666667,634.6666666666666,5629.333333333333,2266.6666666666665
1515,4130.666666666667,4704.0,632.0,5632.0,2264.0
1516,4136.0,4709.333333333333,632.0,5632.0,2261.3333333333335
1517,4141.333333333333,4714.666666666667,634.6666666666666,5634.666666666667,2258.6666666666665
1518,4146.666666666667,4717.333333333333,634.6666666666666,5637.333333333333,2256.0
1519,4154.666666666667,4720.0,637.3333333333334,5640.0,2253.3333333333335
1520,4160.0,4728.0,637.3333333333334,5642.666666666667,2250.6666666666665
1521,4165.333333333333,4730.666666666667,637.3333333333334,5645.333333333333,2248.0
1522,4170.666666666667,4736.0,640.0,5648.0,2245.3333333333335
1523,4176.0,4741.333333333333,640.0,5650.666666666667,2242.6666666666665
1524,4181.333333333333,4746.666666666667,640.0,5653.333333333333,2240.0
1525,4186.666666666667,4752.0,642.6666666666666,5656.0,2237.3333333333335
1526,4192.0,4757.333333333333,642.6666666666666,5656.0,2234.6666666666665
1527,4194.666666666667,4762.666666666667,642.6666666666666,5658.666666666667,2232.0
1528,4197.333333333333,4768.0,642.6666666666666,5661.333333333333,2226.6666666666665
1529,4200.0,4770.666666666667,645.3333333333334,5664.0,2224.0
1530,4205.333333333333,4773.333333333333,642.6666666666666,5666.666666666667,2221.3333333333335
1531,4213.333333333333,4776.0,642.6666666666666,5666.666666666667,2218.6666666666665
1532,4218.666666666667,4778.666666666667,640.0,5666.666666666667,2218.6666666666665
1533,4221.333333333333,4784.0,642.6666666666666,5669.333333333333,2216.0
1534,4226.666666666667,4786.666666666667,642.6666666666666,5672.0,2213.3333333333335
1535,4232.0,4789.333333333333,640.0,5669.333333333333,2210.6666666666665
1536,4237.333333333333,4792.0,642.6666666666666,5672.0,2208.0
1537,4242.666666666667,4794.666666666667,640.0,5674.666666666667,2202.6666666666665
1538,4248.0,4797.333333333333,642.6666666666666,5674.666666666667,2200.0
1539,4250.666666666667,4800.0,645.3333333333334,5674.666666666667,2200.0
1540,4256.0,4802.666666666667,648.0,5674.666666666667,2200.0
1541,4258.666666666667,4805.333333333333,645.3333333333334,5674.666666666667,2200.0
1542,4264.0,4808.0,642.6666666666666,5674.666666666667,2194.6666666666665
1543,4269.333333333333,4810.666666666667,642.6666666666666,5674.666666666667,2189.3333333333335
1544,4272.0,4813.333333333333,640.0,5674.666666666667,2186.6666666666665
1545,4274.666666666667,4816.0,640.0,5674.666666666667,2184.0
1546,4274.666666666667,4818.666666666667,642.6666666666666,5677.333333333333,2181.3333333333335
1547,4274.666666666667,4821.333333333333,640.0,5677.333333333333,2181.3333333333335
1548,4274.666666666667,4824.0,642.6666666666666,5677.333333333333,2181.3333333333335
1549,4277.333333333333,4826.666666666667,642.6666666666666,5674.666666666667,2181.3333333333335
1550,4277.333333333333,4826.666666666667,642.6666666666666,5674.666666666667,2181.3333333333335
1551,4277.333333333333,4829.333333333333,642.6666666666666,5672.0,2178.6666666666665
1552,4277.333333333333,4826.666666666667,640.0,5672.0,2176.0
1553,4277.333333333333,4824.0,637.3333333333334,5669.333333333333,2176.0
1554,4277.333333333333,4824.0,634.6666666666666,5669.333333333333,2173.3333333333335
1555,4277.333333333333,4821.333333333333,634.6666666666666,5666.666666666667,2173.3333333333335
1556,4277.333333333333,4818.666666666667,637.3333333333334,5664.0,2170.6666666666665
1557,4277.333333333333,4816.0,640.0,5661.333333333333,2170.6666666666665
1558,4277.333333333333,4813.333333333333,637.3333333333334,5658.666666666667,2173.3333333333335
1559,4277.333333333333,4810.666666666667,634.6666666666666,5656.0,2173.3333333333335
1560,4272.0,4808.0,637.3333333333334,5653.333333333333,2173.3333333333335
1561,4266.666666666667,4805.333333333333,634.6666666666666,5650.666666666667,2173.3333333333335
1562,4261.333333333333,4805.333333333333,634.6666666666666,5648.0,2173.3333333333335
1563,4258.666666666667,4802.666666666667,634.6666666666666,5645.333333333333,2173.3333333333335
1564,4253.333333333333,4800.0,632.0,5642.666666666667,2173.3333333333335
1565,4248.0,4797.333333333333,632.0,5642.666666666667,2173.3333333333335
1566,4242.666666666667,4794.666666666667,629.3333333333334,5640.0,2173.3333333333335
1567,4237.333333333333,4792.0,632.0,5637.333333333333,2173.3333333333335
1568,4232.0,4786.666666666667,632.0,5634.666666666667,2176.0
1569,4229.333333333333,4781.333333333333,629.3333333333334,5632.0,2176.0
1570,4221.333333333333,4778.666666666667,629.3333333333334,5629.333333333333,2176.0
1571,4218.666666666667,4776.0,629.3333333333334,5626.666666666667,2178.6666666666665
1572,4213.333333333333,4770.666666666667,632.0,5624.0,2181.3333333333335
1573,4208.0,4768.0,629.3333333333334,5621.333333333333,2184.0
1574,4202.666666666667,4762.666666666667,632.0,5618.666666666667,2186.6666666666665
1575,4194.666666666667,4757.333333333333,634.6666666666666,5616.0,2189.3333333333335
1576,4189.333333333333,4752.0,632.0,5613.333333333333,2192.0
1577,4184.0,4746.666666666667,632.0,5610.666666666667,2194.6666666666665
1578,4178.666666666667,4741.333333333333,629.3333333333334,5608.0,2194.6666666666665
1579,4170.666666666667,4736.0,629.3333333333334,5608.0,2194.6666666666665
1580,4165.333333333333,4730.666666666667,626.6666666666666,5605.333333333333,2194.6666666666665
1581,4160.0,4725.333333333333,626.6666666666666,5605.333333333333,2197.3333333333335
1582,4154.666666666667,4720.0,626.6666666666666,5602.666666666667,2200.0
1583,4149.333333333333,4717.333333333333,629.3333333333334,5602.666666666667,2200.0
1584,4144.0,4712.0,632.0,5600.0,2205.3333333333335
1585,4138.666666666667,4706.666666666667,629.3333333333334,5597.333333333333,2205.3333333333335
1586,4133.333333333333,4701.333333333333,626.6666666666666,5594.666666666667,2208.0
1587,4125.333333333333,4696.0,626.6666666666666,5592.0,2210.6666666666665
1588,4120.0,4690.666666666667,629.3333333333334,5589.333333333333,2213.3333333333335
1589,4114.666666666667,4685.333333333333,632.0,5586.666666666667,2216.0
1590,4112.0,4680.0,629.3333333333334,5586.666666666667,2218.6666666666665
1591,4109.333333333333,4674.666666666667,629.3333333333334,5586.666666666667,2221.3333333333335
1592,4104.0,4669.333333333333,632.0,5584.0,2221.3333333333335
1593,4101.333333333333,4664.0,629.3333333333334,5581.333333333333,2224.0
1594,4098.666666666667,4658.666666666667,632.0,5581.333333333333,2226.6666666666665
1595,4096.0,4653.333333333333,632.0,5578.666666666667,2229.3333333333335
1596,4090.6666666666665,4648.0,634.6666666666666,5578.666666666667,2232.0
1597,4085.3333333333335,4640.0,634.6666666666666,5576.0,2237.3333333333335
1598,4080.0,4634.666666666667,634.6666666666666,5573.333333333333,2237.3333333333335
1599,4074.6666666666665,4632.0,637.3333333333334,5570.666666666667,2240.0
1600,4072.0,4626.666666666667,637.3333333333334,5568.0,2242.6666666666665
1601,4066.6666666666665,4621.333333333333,637.3333333333334,5565.333333333333,2242.6666666666665
1602,4061.3333333333335,4618.666666666667,637.3333333333334,5562.666666666667,2245.3333333333335
1603,4056.0,4613.333333333333,640.0,5562.666666666667,2248.0
1604,4050.6666666666665,4608.0,637.3333333333334,5562.666666666667,2250.6666666666665
1605,4045.3333333333335,4602.666666666667,634.6666666666666,5560.0,2253.3333333333335
1606,4042.6666666666665,4600.0,634.6666666666666,5557.333333333333,2256.0
1607,4040.0,4597.333333333333,637.3333333333334,5554.666666666667,2256.0
1608,4034.6666666666665,4592.0,637.3333333333334,5552.0,2258.6666666666665
1609,4032.0,4586.666666666667,637.3333333333334,5549.333333333333,2261.3333333333335
1610,4029.3333333333335,4584.0,640.0,5544.0,2264.0
1611,4026.6666666666665,4581.333333333333,640.0,5541.333333333333,2266.6666666666665
1612,4024.0,4578.666666666667,642.6666666666666,5538.666666666667,2269.3333333333335
1613,4021.3333333333335,4573.333333333333,642.6666666666666,5536.0,2272.0
1614,4018.6666666666665,4568.0,642.6666666666666,5533.333333333333,2272.0
1615,4013.3333333333335,4565.333333333333,645.3333333333334,5533.333333333333,2274.6666666666665
1616,4008.0,4562.666666666667,645.3333333333334,5533.333333333333,2277.3333333333335
1617,4005.3333333333335,4557.333333333333,645.3333333333334,5533.333333333333,2277.3333333333335
1618,4000.0,4554.666666666667,642.6666666666666,5533.333333333333,2277.3333333333335
1619,3994.6666666666665,4549.333333333333,642.6666666666666,5533.333333333333,2280.0
1620,3989.3333333333335,4546.666666666667,645.3333333333334,5530.666666666667,2282.6666666666665
1621,3984.0,4541.333333333333,648.0,5525.333333333333,2285.3333333333335
1622,3981.3333333333335,4536.0,645.3333333333334,5522.666666666667,2288.0
1623,3976.0,4530.666666666667,648.0,5520.0,2290.6666666666665
1624,3970.6666666666665,4525.333333333333,648.0,5517.333333333333,2293.3333333333335
1625,3965.3333333333335,4520.0,648.0,5514.666666666667,2296.0
1626,3962.6666666666665,4514.666666666667,648.0,5512.0,2298.6666666666665
1627,3957.3333333333335,4512.0,645.3333333333334,5512.0,2301.3333333333335
1628,3954.6666666666665,4509.333333333333,642.6666666666666,5509.333333333333,2304.0
1629,3952.0,4504.0,640.0,5506.666666666667,2306.6666666666665
1630,3946.6666666666665,4498.666666666667,640.0,5504.0,2309.3333333333335
1631,3941.3333333333335,4493.333333333333,640.0,5501.333333333333,2312.0
1632,3936.0,4488.0,637.3333333333334,5498.666666666667,2314.6666666666665
1633,3930.6666666666665,4482.666666666667,634.6666666666666,5493.333333333333,2317.3333333333335
1634,3925.3333333333335,4480.0,634.6666666666666,5488.0,2320.0
1635,3922.6666666666665,4477.333333333333,637.3333333333334,5485.333333333333,2322.6666666666665
1636,3917.3333333333335,4469.333333333333,640.0,5482.666666666667,2325.3333333333335
1637,3912.0,4464.0,637.3333333333334,5480.0,2328.0
1638,3906.6666666666665,4458.666666666667,640.0,5477.333333333333,2330.6666666666665
1639,3901.3333333333335,4453.333333333333,637.3333333333334,5474.666666666667,2333.3333333333335
1640,3893.3333333333335,4445.333333333333,634.6666666666666,5474.666666666667,2336.0
1641,3885.3333333333335,4437.333333333333,634.6666666666666,5472.0,2338.6666666666665
1642,3877.3333333333335,4432.0,634.6666666666666,5469.333333333333,2341.3333333333335
1643,3869.3333333333335,4426.666666666667,632.0,5466.666666666667,2344.0
1644,3864.0,4421.333333333333,629.3333333333334,5464.0,2346.6666666666665
1645,3858.6666666666665,4416.0,629.3333333333334,5461.333333333333,2349.3333333333335
1646,3850.6666666666665,4410.666666666667,629.3333333333334,5458.666666666667,2352.0
1647,3845.3333333333335,4405.333333333333,629.3333333333334,5456.0,2354.6666666666665
1648,3840.0,4400.0,629.3333333333334,5453.333333333333,2357.3333333333335
1649,3834.6666666666665,4397.333333333333,626.6666666666666,5450.666666666667,2357.3333333333335
1650,3829.3333333333335,4392.0,626.6666666666666,5448.0,2360.0
1651,3824.0,4386.666666666667,626.6666666666666,5448.0,2362.6666666666665
1652,3818.6666666666665,4381.333333333333,626.6666666666666,5445.333333333333,2365.3333333333335
1653,3813.3333333333335,4376.0,624.0,5442.666666666667,2365.3333333333335
1654,3805.3333333333335,4370.666666666667,624.0,5440.0,2365.3333333333335
1655,3800.0,4365.333333333333,624.0,5437.333333333333,2368.0
1656,3792.0,4360.0,621.3333333333334,5434.666666666667,2370.6666666666665
1657,3786.6666666666665,4354.666666666667,621.3333333333334,5432.0,2370.6666666666665
1658,3781.3333333333335,4349.333333333333,624.0,5429.333333333333,2370.6666666666665
1659,3773.3333333333335,4344.0,626.6666666666666,5426.666666666667,2373.3333333333335
1660,3770.6666666666665,4338.666666666667,626.6666666666666,5424.0,2373.3333333333335
1661,3765.3333333333335,4333.333333333333,629.3333333333334,5421.333333333333,2373.3333333333335
1662,3760.0,4328.0,632.0,5418.666666666667,2376.0
1663,3754.6666666666665,4322.666666666667,634.6666666666666,5416.0,2378.6666666666665
1664,3749.3333333333335,4317.333333333333,637.3333333333334,5413.333333333333,2381.3333333333335
1665,3744.0,4312.0,637.3333333333334,5410.666666666667,2384.0
1666,3738.6666666666665,4309.333333333333,637.3333333333334,5408.0,2386.6666666666665
1667,3733.3333333333335,4301.333333333333,640.0,5405.333333333333,2389.3333333333335
1668,3730.6666666666665,4296.0,640.0,5405.333333333333,2392.0
1669,3722.6666666666665,4290.666666666667,642.6666666666666,5405.333333333333,2392.0
1670,3717.3333333333335,4288.0,642.6666666666666,5402.666666666667,2394.6666666666665
1671,3712.0,4282.666666666667,640.0,5400.0,2397.3333333333335
1672,3706.6666666666665,4277.333333333333,640.0,5397.333333333333,2400.0
1673,3701.3333333333335,4272.0,640.0,5394.666666666667,2402.6666666666665
1674,3693.3333333333335,4266.666666666667,642.6666666666666,5392.0,2405.3333333333335
1675,3688.0,4261.333333333333,642.6666666666666,5389.333333333333,2408.0
1676,3688.0,4256.0,645.3333333333334,5386.666666666667,2410.6666666666665
1677,3682.6666666666665,4253.333333333333,645.3333333333334,5384.0,2413.3333333333335
1678,3677.3333333333335,4248.0,648.0,5381.333333333333,2418.6666666666665
1679,3672.0,4242.666666666667,650.6666666666666,5376.0,2421.3333333333335
1680,3666.6666666666665,4237.333333333333,648.0,5373.333333333333,2424.0
1681,3661.3333333333335,4234.666666666667,648.0,5370.666666666667,2426.6666666666665
1682,3656.0,4232.0,648.0,5370.666666666667,2429.3333333333335
1683,3650.6666666666665,4229.333333333333,650.6666666666666,5370.666666666667,2432.0
1684,3648.0,4224.0,650.6666666666666,5368.0,2434.6666666666665
1685,3640.0,4218.666666666667,650.6666666666666,5368.0,2434.6666666666665
1686,3634.6666666666665,4213.333333333333,650.6666666666666,5362.666666666667,2437.3333333333335
1687,3632.0,4210.666666666667,653.3333333333334,5360.0,2440.0
1688,3624.0,4208.0,653.3333333333334,5360.0,2445.3333333333335
1689,3618.6666666666665,4202.666666666667,653.3333333333334,5357.333333333333,2448.0
1690,3610.6666666666665,4200.0,650.6666666666666,5357.333333333333,2450.6666666666665
1691,3608.0,4192.0,650.6666666666666,5354.666666666667,2453.3333333333335
1692,3602.6666666666665,4186.666666666667,650.6666666666666,5352.0,2456.0
1693,3597.3333333333335,4181.333333333333,650.6666666666666,5349.333333333333,2458.6666666666665
1694,3589.3333333333335,4176.0,648.0,5346.666666666667,2458.6666666666665
1695,3584.0,4170.666666666667,645.3333333333334,5344.0,2461.3333333333335
1696,3578.6666666666665,4165.333333333333,642.6666666666666,5344.0,2464.0
1697,3573.3333333333335,4162.666666666667,642.6666666666666,5341.333333333333,2466.6666666666665
1698,3568.0,4160.0,640.0,5336.0,2469.3333333333335
1699,3565.3333333333335,4157.333333333333,637.3333333333334,5333.333333333333,2474.6666666666665
1700,3562.6666666666665,4149.333333333333,637.3333333333334,5330.666666666667,2474.6666666666665
1701,3557.3333333333335,4144.0,640.0,5328.0,2474.6666666666665
1702,3554.6666666666665,4138.666666666667,637.3333333333334,5325.333333333333,2477.3333333333335
1703,3549.3333333333335,4133.333333333333,637.3333333333334,5322.666666666667,2480.0
1704,3546.6666666666665,4128.0,637.3333333333334,5320.0,2482.6666666666665
1705,3541.3333333333335,4122.666666666667,634.6666666666666,5317.333333333333,2485.3333333333335
1706,3533.3333333333335,4117.333333333333,632.0,5314.666666666667,2488.0
1707,3530.6666666666665,4112.0,629.3333333333334,5312.0,2490.6666666666665
1708,3525.3333333333335,4106.666666666667,629.3333333333334,5309.333333333333,2490.6666666666665
1709,3520.0,4101.333333333333,626.6666666666666,5309.333333333333,2493.3333333333335
1710,3514.6666666666665,4096.0,629.3333333333334,5306.666666666667,2493.3333333333335
1711,3509.3333333333335,4090.6666666666665,629.3333333333334,5304.0,2493.3333333333335
1712,3504.0,4082.6666666666665,632.0,5301.333333333333,2496.0
1713,3498.6666666666665,4077.3333333333335,629.3333333333334,5298.666666666667,2498.6666666666665
1714,3493.3333333333335,4072.0,626.6666666666666,5296.0,2504.0
1715,3490.6666666666665,4066.6666666666665,629.3333333333334,5290.666666666667,2506.6666666666665
1716,3485.3333333333335,4064.0,632.0,5290.666666666667,2506.6666666666665
1717,3480.0,4056.0,632.0,5288.0,2509.3333333333335
1718,3477.3333333333335,4050.6666666666665,632.0,5285.333333333333,2509.3333333333335
1719,3472.0,4045.3333333333335,629.3333333333334,5285.333333333333,2509.3333333333335
1720,3466.6666666666665,4040.0,629.3333333333334,5282.666666666667,2514.6666666666665
1721,3461.3333333333335,4037.3333333333335,629.3333333333334,5282.666666666667,2517.3333333333335
1722,3458.6666666666665,4032.0,626.6666666666666,5282.666666666667,2517.3333333333335
1723,3453.3333333333335,4026.6666666666665,624.0,5282.666666666667,2517.3333333333335
1724,3450.6666666666665,4021.3333333333335,624.0,5282.666666666667,2522.6666666666665
1725,3445.3333333333335,4016.0,626.6666666666666,5282.666666666667,2522.6666666666665
1726,3440.0,4010.6666666666665,626.6666666666666,5277.333333333333,2525.3333333333335
1727,3434.6666666666665,4005.3333333333335,626.6666666666666,5277.333333333333,2528.0
1728,3429.3333333333335,4000.0,629.3333333333334,5277.333333333333,2530.6666666666665
1729,3424.0,3994.6666666666665,629.3333333333334,5274.666666666667,2533.3333333333335
1730,3418.6666666666665,3992.0,629.3333333333334,5272.0,2538.6666666666665
1731,3416.0,3989.3333333333335,626.6666666666666,5269.333333333333,2544.0
1732,3410.6666666666665,3986.6666666666665,629.3333333333334,5266.666666666667,2546.6666666666665
1733,3405.3333333333335,3984.0,632.0,5264.0,2549.3333333333335
1734,3400.0,3981.3333333333335,629.3333333333334,5261.333333333333,2552.0
1735,3397.3333333333335,3978.6666666666665,629.3333333333334,5258.666666666667,2554.6666666666665
1736,3394.6666666666665,3976.0,632.0,5256.0,2557.3333333333335
1737,3389.3333333333335,3973.3333333333335,634.6666666666666,5253.333333333333,2560.0
1738,3386.6666666666665,3968.0,634.6666666666666,5250.666666666667,2562.6666666666665
1739,3381.3333333333335,3962.6666666666665,634.6666666666666,5248.0,2565.3333333333335
1740,3376.0,3957.3333333333335,634.6666666666666,5245.333333333333,2568.0
1741,3370.6666666666665,3952.0,634.6666666666666,5242.666666666667,2570.6666666666665
1742,3365.3333333333335,3949.3333333333335,632.0,5240.0,2573.3333333333335
1743,3360.0,3944.0,632.0,5237.333333333333,2576.0
1744,3354.6666666666665,3941.3333333333335,632.0,5234.666666666667,2576.0
1745,3349.3333333333335,3938.6666666666665,632.0,5234.666666666667,2578.6666666666665
1746,3346.6666666666665,3933.3333333333335,632.0,5232.0,2581.3333333333335
1747,3341.3333333333335,3930.6666666666665,632.0,5226.666666666667,2584.0
1748,3336.0,3922.6666666666665,632.0,5221.333333333333,2586.6666666666665
1749,3330.6666666666665,3917.3333333333335,634.6666666666666,5218.666666666667,2589.3333333333335
1750,3325.3333333333335,3909.3333333333335,637.3333333333334,5213.333333333333,2589.3333333333335
1751,3317.3333333333335,3906.6666666666665,637.3333333333334,5210.666666666667,2594.6666666666665
1752,3312.0,3901.3333333333335,640.0,5208.0,2597.3333333333335
1753,3309.3333333333335,3896.0,642.6666666666666,5202.666666666667,2602.6666666666665
1754,3306.6666666666665,3890.6666666666665,642.6666666666666,5197.333333333333,2605.3333333333335
1755,3301.3333333333335,3885.3333333333335,642.6666666666666,5192.0,2608.0
1756,3296.0,3880.0,645.3333333333334,5189.333333333333,2610.6666666666665
1757,3290.6666666666665,3874.6666666666665,642.6666666666666,5184.0,2610.6666666666665
1758,3285.3333333333335,3869.3333333333335,642.6666666666666,5178.666666666667,2613.3333333333335
1759,3280.0,3864.0,642.6666666666666,5176.0,2616.0
1760,3274.6666666666665,3858.6666666666665,645.3333333333334,5173.333333333333,2618.6666666666665
1761,3269.3333333333335,3853.3333333333335,645.3333333333334,5170.666666666667,2621.3333333333335
1762,3264.0,3848.0,645.3333333333334,5168.0,2624.0
1763,3261.3333333333335,3840.0,645.3333333333334,5165.333333333333,2626.6666666666665
1764,3253.3333333333335,3832.0,648.0,5162.666666666667,2629.3333333333335
1765,3245.3333333333335,3826.6666666666665,650.6666666666666,5160.0,2632.0
1766,3240.0,3818.6666666666665,648.0,5157.333333333333,2634.6666666666665
1767,3234.6666666666665,3813.3333333333335,648.0,5154.666666666667,2637.3333333333335
1768,3226.6666666666665,3810.6666666666665,648.0,5152.0,2640.0
1769,3221.3333333333335,3805.3333333333335,648.0,5149.333333333333,2642.6666666666665
1770,3218.6666666666665,3800.0,645.3333333333334,5146.666666666667,2645.3333333333335
1771,3213.3333333333335,3794.6666666666665,642.6666666666666,5144.0,2648.0
1772,3208.0,3789.3333333333335,642.6666666666666,5141.333333333333,2650.6666666666665
1773,3202.6666666666665,3784.0,645.3333333333334,5138.666666666667,2653.3333333333335
1774,3200.0,3778.6666666666665,648.0,5136.0,2656.0
1775,3194.6666666666665,3773.3333333333335,645.3333333333334,5130.666666666667,2658.6666666666665
1776,3189.3333333333335,3768.0,642.6666666666666,5128.0,2661.3333333333335
1777,3184.0,3762.6666666666665,642.6666666666666,5125.333333333333,2666.6666666666665
1778,3178.6666666666665,3760.0,642.6666666666666,5125.333333333333,2669.3333333333335
1779,3176.0,3754.6666666666665,642.6666666666666,5122.666666666667,2674.6666666666665
1780,3173.3333333333335,3752.0,640.0,5122.666666666667,2680.0
1781,3170.6666666666665,3744.0,637.3333333333334,5120.0,2680.0
1782,3165.3333333333335,3741.3333333333335,634.6666666666666,5114.666666666667,2682.6666666666665
1783,3160.0,3738.6666666666665,632.0,5114.666666666667,2682.6666666666665
1784,3154.6666666666665,3733.3333333333335,632.0,5114.666666666667,2685.3333333333335
1785,3152.0,3728.0,632.0,5114.666666666667,2688.0
1786,3146.6666666666665,3722.6666666666665,629.3333333333334,5114.666666666667,2690.6666666666665
1787,3144.0,3717.3333333333335,629.3333333333334,5112.0,2696.0
1788,3138.6666666666665,3712.0,629.3333333333334,5109.333333333333,2696.0
1789,3133.3333333333335,3706.6666666666665,632.0,5104.0,2698.6666666666665
1790,3130.6666666666665,3701.3333333333335,632.0,5101.333333333333,2701.3333333333335
1791,3128.0,3696.0,632.0,5098.666666666667,2704.0
1792,3122.6666666666665,3690.6666666666665,632.0,5096.0,2706.6666666666665
1793,3117.3333333333335,3685.3333333333335,632.0,5096.0,2709.3333333333335
1794,3114.6666666666665,3680.0,629.3333333333334,5093.333333333333,2712.0
1795,3112.0,3674.6666666666665,626.6666666666666,5090.666666666667,2717.3333333333335
1796,3106.6666666666665,3672.0,626.6666666666666,5088.0,2720.0
1797,3101.3333333333335,3666.6666666666665,626.6666666666666,5085.333333333333,2722.6666666666665
1798,3098.6666666666665,3661.3333333333335,626.6666666666666,5082.666666666667,2725.3333333333335
1799,3096.0,3656.0,626.6666666666666,5080.0,2728.0
1800,3090.6666666666665,3650.6666666666665,629.3333333333334,5077.333333333333,2730.6666666666665
1801,3088.0,3645.3333333333335,629.3333333333334,5074.666666666667,2733.3333333333335
1802,3082.6666666666665,3640.0,629.3333333333334,5072.0,2736.0
1803,3077.3333333333335,3634.6666666666665,626.6666666666666,5069.333333333333,2738.6666666666665
1804,3072.0,3629.3333333333335,626.6666666666666,5066.666666666667,2741.3333333333335
1805,3066.6666666666665,3624.0,629.3333333333334,5066.666666666667,2746.6666666666665
1806,3061.3333333333335,3618.6666666666665,632.0,5064.0,2749.3333333333335
1807,3056.0,3613.3333333333335,629.3333333333334,5064.0,2749.3333333333335
1808,3050.6666666666665,3605.3333333333335,629.3333333333334,5058.666666666667,2752.0
1809,3045.3333333333335,3600.0,626.6666666666666,5056.0,2754.6666666666665
1810,3040.0,3594.6666666666665,626.6666666666666,5050.666666666667,2754.6666666666665
1811,3034.6666666666665,3589.3333333333335,629.3333333333334,5048.0,2757.3333333333335
1812,3029.3333333333335,3584.0,629.3333333333334,5048.0,2760.0
1813,3024.0,3578.6666666666665,632.0,5045.333333333333,2765.3333333333335
1814,3018.6666666666665,3576.0,634.6666666666666,5040.0,2765.3333333333335
1815,3013.3333333333335,3570.6666666666665,632.0,5037.333333333333,2768.0
1816,3010.6666666666665,3565.3333333333335,632.0,5032.0,2770.6666666666665
1817,3005.3333333333335,3560.0,632.0,5029.333333333333,2770.6666666666665
1818,3002.6666666666665,3554.6666666666665,629.3333333333334,5026.666666666667,2776.0
1819,3000.0,3549.3333333333335,626.6666666666666,5024.0,2778.6666666666665
1820,2994.6666666666665,3544.0,624.0,5021.333333333333,2781.3333333333335
1821,2986.6666666666665,3538.6666666666665,624.0,5018.666666666667,2781.3333333333335
1822,2981.3333333333335,3536.0,621.3333333333334,5016.0,2784.0
1823,2978.6666666666665,3530.6666666666665,618.6666666666666,5010.666666666667,2786.6666666666665
1824,2976.0,3525.3333333333335,618.6666666666666,5008.0,2789.3333333333335
1825,2970.6666666666665,3520.0,618.6666666666666,5005.333333333333,2789.3333333333335
1826,2965.3333333333335,3514.6666666666665,618.6666666666666,5002.666666666667,2792.0
1827,2960.0,3509.3333333333335,616.0,5000.0,2794.6666666666665
1828,2954.6666666666665,3504.0,613.3333333333334,4997.333333333333,2800.0
1829,2949.3333333333335,3501.3333333333335,613.3333333333334,4994.666666666667,2802.6666666666665
1830,2944.0,3498.6666666666665,613.3333333333334,4992.0,2805.3333333333335
1831,2938.6666666666665,3496.0,616.0,4989.333333333333,2808.0
1832,2936.0,3490.6666666666665,618.6666666666666,4986.666666666667,2810.6666666666665
1833,2933.3333333333335,3485.3333333333335,621.3333333333334,4984.0,2816.0
