TimeUs,Urg (Ch1),Ugen,Ugs (Ch2),Urn (Ch3),Uds (Ch4)
713,581.3333333333334,1176.0,725.3333333333334,6061.333333333333,1994.0
714,586.6666666666666,1181.3333333333333,725.3333333333334,6077.333333333333,1972.6666666666667
715,592.0,1186.6666666666667,725.3333333333334,6090.666666666667,1954.0
716,597.3333333333334,1194.6666666666667,725.3333333333334,6104.0,1935.3333333333333
717,600.0,1200.0,728.0,6120.0,1916.6666666666667
718,605.3333333333334,1205.3333333333333,725.3333333333334,6138.666666666667,1900.6666666666667
719,610.6666666666666,1208.0,725.3333333333334,6157.333333333333,1884.6666666666667
720,616.0,1210.6666666666667,725.3333333333334,6176.0,1868.6666666666667
721,621.3333333333334,1218.6666666666667,725.3333333333334,6192.0,1852.6666666666667
722,626.6666666666666,1221.3333333333333,728.0,6205.333333333333,1834.0
723,632.0,1226.6666666666667,728.0,6221.333333333333,1815.3333333333333
724,634.6666666666666,1232.0,730.6666666666666,6234.666666666667,1799.3333333333333
725,637.3333333333334,1237.3333333333333,733.3333333333334,6250.666666666667,1780.6666666666667
726,642.6666666666666,1242.6666666666667,730.6666666666666,6266.666666666667,1764.6666666666667
727,648.0,1248.0,730.6666666666666,6282.666666666667,1748.6666666666667
728,653.3333333333334,1253.3333333333333,733.3333333333334,6298.666666666667,1730.0
729,658.6666666666666,1258.6666666666667,733.3333333333334,6312.0,1714.0
730,661.3333333333334,1264.0,733.3333333333334,6328.0,1698.0
731,664.0,1269.3333333333333,736.0,6341.333333333333,1682.0
732,672.0,1274.6666666666667,736.0,6354.666666666667,1666.0
733,674.6666666666666,1277.3333333333333,736.0,6368.0,1652.6666666666667
734,677.3333333333334,1280.0,736.0,6381.333333333333,1639.3333333333333
735,680.0,1285.3333333333333,736.0,6397.333333333333,1626.0
736,682.6666666666666,1288.0,738.6666666666666,6413.333333333333,1612.6666666666667
737,688.0,1296.0,736.0,6429.333333333333,1596.6666666666667
738,690.6666666666666,1301.3333333333333,733.3333333333334,6442.666666666667,1583.3333333333333
739,696.0,1304.0,733.3333333333334,6456.0,1570.0
740,701.3333333333334,1309.3333333333333,733.3333333333334,6472.0,1559.3333333333333
741,704.0,1314.6666666666667,736.0,6485.333333333333,1546.0
742,709.3333333333334,1320.0,736.0,6501.333333333333,1532.6666666666667
743,714.6666666666666,1325.3333333333333,736.0,6514.666666666667,1519.3333333333333
744,720.0,1330.6666666666667,736.0,6528.0,1506.0
745,725.3333333333334,1336.0,736.0,6541.333333333333,1490.0
746,730.6666666666666,1341.3333333333333,736.0,6554.666666666667,1476.6666666666667
747,736.0,1346.6666666666667,733.3333333333334,6565.333333333333,1463.3333333333333
748,738.6666666666666,1349.3333333333333,736.0,6576.0,1450.0
749,744.0,1354.6666666666667,738.6666666666666,6589.333333333333,1436.6666666666667
750,752.0,1362.6666666666667,738.6666666666666,6602.666666666667,1423.3333333333333
751,760.0,1365.3333333333333,738.6666666666666,6616.0,1407.3333333333333
752,762.6666666666666,1373.3333333333333,738.6666666666666,6629.333333333333,1394.0
753,765.3333333333334,1376.0,738.6666666666666,6640.0,1378.0
754,770.6666666666666,1381.3333333333333,738.6666666666666,6653.333333333333,1362.0
755,776.0,1386.6666666666667,738.6666666666666,6666.666666666667,1348.6666666666667
756,781.3333333333334,1392.0,741.3333333333334,6680.0,1335.3333333333333
757,786.6666666666666,1397.3333333333333,741.3333333333334,6693.333333333333,1322.0
758,792.0,1402.6666666666667,741.3333333333334,6706.666666666667,1308.6666666666667
759,797.3333333333334,1408.0,738.6666666666666,6720.0,1295.3333333333333
760,802.6666666666666,1410.6666666666667,741.3333333333334,6730.666666666667,1282.0
761,808.0,1413.3333333333333,741.3333333333334,6741.333333333333,1268.6666666666667
762,810.6666666666666,1421.3333333333333,741.3333333333334,6752.0,1255.3333333333333
763,816.0,1426.6666666666667,741.3333333333334,6762.666666666667,1242.0
764,821.3333333333334,1432.0,744.0,6776.0,1231.3333333333333
765,826.6666666666666,1434.6666666666667,744.0,6786.666666666667,1220.6666666666667
766,832.0,1440.0,744.0,6797.333333333333,1207.3333333333333
767,837.3333333333334,1442.6666666666667,746.6666666666666,6808.0,1196.6666666666667
768,842.6666666666666,1445.3333333333333,749.3333333333334,6818.666666666667,1180.6666666666667
769,845.3333333333334,1450.6666666666667,749.3333333333334,6829.333333333333,1167.3333333333333
770,850.6666666666666,1456.0,749.3333333333334,6840.0,1151.3333333333333
771,858.6666666666666,1461.3333333333333,749.3333333333334,6850.666666666667,1138.0
772,864.0,1466.6666666666667,749.3333333333334,6861.333333333333,1124.6666666666667
773,869.3333333333334,1472.0,749.3333333333334,6872.0,1111.3333333333333
774,874.6666666666666,1477.3333333333333,752.0,6882.666666666667,1100.6666666666667
775,880.0,1482.6666666666667,752.0,6893.333333333333,1090.0
776,885.3333333333334,1485.3333333333333,752.0,6904.0,1076.6666666666667
777,890.6666666666666,1490.6666666666667,754.6666666666666,6914.666666666667,1066.0
778,896.0,1498.6666666666667,754.6666666666666,6925.333333333333,1055.3333333333333
779,901.3333333333334,1506.6666666666667,754.6666666666666,6933.333333333333,1044.6666666666667
780,904.0,1509.3333333333333,754.6666666666666,6944.0,1031.3333333333333
781,906.6666666666666,1514.6666666666667,754.6666666666666,6954.666666666667,1020.6666666666666
782,912.0,1517.3333333333333,754.6666666666666,6965.333333333333,1010.0
783,917.3333333333334,1525.3333333333333,754.6666666666666,6976.0,1002.0
784,922.6666666666666,1528.0,754.6666666666666,6986.666666666667,991.3333333333334
785,925.3333333333334,1533.3333333333333,754.6666666666666,6994.666666666667,980.6666666666666
786,930.6666666666666,1538.6666666666667,754.6666666666666,7005.333333333333,970.0
787,936.0,1544.0,754.6666666666666,7016.0,959.3333333333334
788,941.3333333333334,1549.3333333333333,754.6666666666666,7026.666666666667,948.6666666666666
789,946.6666666666666,1554.6666666666667,757.3333333333334,7037.333333333333,938.0
790,952.0,1562.6666666666667,757.3333333333334,7048.0,927.3333333333334
791,957.3333333333334,1568.0,754.6666666666666,7058.666666666667,914.0
792,960.0,1570.6666666666667,757.3333333333334,7069.333333333333,903.3333333333334
793,965.3333333333334,1576.0,757.3333333333334,7080.0,892.6666666666666
794,970.6666666666666,1584.0,757.3333333333334,7088.0,879.3333333333334
795,976.0,1592.0,757.3333333333334,7096.0,866.0
796,981.3333333333334,1600.0,757.3333333333334,7106.666666666667,855.3333333333334
797,986.6666666666666,1605.3333333333333,757.3333333333334,7117.333333333333,844.6666666666666
798,994.6666666666666,1613.3333333333333,757.3333333333334,7128.0,836.6666666666666
799,1000.0,1618.6666666666667,757.3333333333334,7138.666666666667,826.0
800,1002.6666666666666,1624.0,757.3333333333334,7146.666666666667,818.0
801,1008.0,1629.3333333333333,757.3333333333334,7157.333333333333,810.0
802,1013.3333333333334,1634.6666666666667,757.3333333333334,7165.333333333333,802.0
803,1018.6666666666666,1640.0,757.3333333333334,7173.333333333333,794.0
804,1024.0,1645.3333333333333,757.3333333333334,7184.0,783.3333333333334
805,1029.3333333333333,1650.6666666666667,757.3333333333334,7192.0,772.6666666666666
806,1034.6666666666667,1656.0,757.3333333333334,7202.666666666667,762.0
807,1037.3333333333333,1661.3333333333333,757.3333333333334,7210.666666666667,751.3333333333334
808,1040.0,1664.0,754.6666666666666,7218.666666666667,740.6666666666666
809,1042.6666666666667,1669.3333333333333,754.6666666666666,7229.333333333333,730.0
810,1048.0,1677.3333333333333,754.6666666666666,7237.333333333333,722.0
811,1053.3333333333333,1682.6666666666667,754.6666666666666,7242.666666666667,714.0
812,1058.6666666666667,1690.6666666666667,754.6666666666666,7250.666666666667,703.3333333333334
813,1064.0,1693.3333333333333,752.0,7258.666666666667,692.6666666666666
814,1069.3333333333333,1701.3333333333333,752.0,7266.666666666667,684.6666666666666
815,1074.6666666666667,1706.6666666666667,752.0,7274.666666666667,674.0
816,1077.3333333333333,1712.0,752.0,7280.0,666.0
817,1082.6666666666667,1717.3333333333333,752.0,7285.333333333333,655.3333333333334
818,1085.3333333333333,1722.6666666666667,752.0,7290.666666666667,647.3333333333334
819,1090.6666666666667,1728.0,752.0,7298.666666666667,639.3333333333334
820,1096.0,1733.3333333333333,752.0,7304.0,631.3333333333334
821,1101.3333333333333,1738.6666666666667,754.6666666666666,7312.0,626.0
822,1106.6666666666667,1744.0,754.6666666666666,7320.0,618.0
823,1112.0,1749.3333333333333,754.6666666666666,7328.0,610.0
824,1117.3333333333333,1752.0,754.6666666666666,7336.0,604.6666666666666
825,1122.6666666666667,1757.3333333333333,754.6666666666666,7344.0,599.3333333333334
826,1128.0,1762.6666666666667,754.6666666666666,7346.666666666667,594.0
827,1133.3333333333333,1770.6666666666667,754.6666666666666,7352.0,588.6666666666666
828,1136.0,1776.0,754.6666666666666,7357.333333333333,583.3333333333334
829,1141.3333333333333,1784.0,754.6666666666666,7362.666666666667,575.3333333333334
830,1146.6666666666667,1786.6666666666667,754.6666666666666,7368.0,567.3333333333334
831,1149.3333333333333,1792.0,754.6666666666666,7373.333333333333,559.3333333333334
832,1152.0,1797.3333333333333,752.0,7378.666666666667,551.3333333333334
833,1157.3333333333333,1802.6666666666667,752.0,7384.0,543.3333333333334
834,1162.6666666666667,1810.6666666666667,752.0,7386.666666666667,538.0
835,1165.3333333333333,1816.0,752.0,7392.0,532.6666666666666
836,1168.0,1821.3333333333333,752.0,7394.666666666667,527.3333333333334
837,1176.0,1829.3333333333333,752.0,7400.0,522.0
838,1181.3333333333333,1834.6666666666667,754.6666666666666,7405.333333333333,516.6666666666666
839,1186.6666666666667,1837.3333333333333,754.6666666666666,7408.0,511.3333333333333
840,1192.0,1842.6666666666667,754.6666666666666,7413.333333333333,506.0
841,1197.3333333333333,1850.6666666666667,754.6666666666666,7421.333333333333,500.6666666666667
842,1202.6666666666667,1856.0,754.6666666666666,7426.666666666667,498.0
843,1208.0,1864.0,757.3333333333334,7432.0,495.3333333333333
844,1213.3333333333333,1869.3333333333333,757.3333333333334,7437.333333333333,490.0
845,1218.6666666666667,1872.0,757.3333333333334,7442.666666666667,487.3333333333333
846,1224.0,1877.3333333333333,757.3333333333334,7448.0,479.3333333333333
847,1226.6666666666667,1882.6666666666667,757.3333333333334,7453.333333333333,476.6666666666667
848,1232.0,1888.0,757.3333333333334,7458.666666666667,474.0
849,1237.3333333333333,1893.3333333333333,754.6666666666666,7461.333333333333,471.3333333333333
850,1242.6666666666667,1898.6666666666667,754.6666666666666,7466.666666666667,466.0
851,1248.0,1904.0,754.6666666666666,7469.333333333333,460.6666666666667
852,1256.0,1909.3333333333333,754.6666666666666,7474.666666666667,455.3333333333333
853,1258.6666666666667,1914.6666666666667,754.6666666666666,7477.333333333333,450.0
854,1261.3333333333333,1920.0,754.6666666666666,7480.0,444.6666666666667
855,1266.6666666666667,1922.6666666666667,754.6666666666666,7482.666666666667,439.3333333333333
856,1272.0,1928.0,754.6666666666666,7488.0,436.6666666666667
857,1277.3333333333333,1933.3333333333333,754.6666666666666,7490.666666666667,431.3333333333333
858,1282.6666666666667,1938.6666666666667,754.6666666666666,7493.333333333333,426.0
859,1288.0,1944.0,754.6666666666666,7496.0,423.3333333333333
860,1293.3333333333333,1949.3333333333333,752.0,7498.666666666667,420.6666666666667
861,1298.6666666666667,1954.6666666666667,752.0,7501.333333333333,418.0
862,1304.0,1960.0,754.6666666666666,7504.0,415.3333333333333
863,1306.6666666666667,1965.3333333333333,754.6666666666666,7506.666666666667,412.6666666666667
864,1309.3333333333333,1968.0,754.6666666666666,7512.0,410.0
865,1314.6666666666667,1973.3333333333333,754.6666666666666,7517.333333333333,407.3333333333333
866,1320.0,1978.6666666666667,754.6666666666666,7522.666666666667,404.6666666666667
867,1322.6666666666667,1981.3333333333333,754.6666666666666,7528.0,402.0
868,1328.0,1989.3333333333333,754.6666666666666,7533.333333333333,396.6666666666667
869,1333.3333333333333,1994.6666666666667,754.6666666666666,7536.0,391.3333333333333
870,1336.0,1997.3333333333333,754.6666666666666,7536.0,386.0
871,1338.6666666666667,2000.0,754.6666666666666,7536.0,380.6666666666667
872,1344.0,2002.6666666666667,754.6666666666666,7538.666666666667,375.3333333333333
873,1349.3333333333333,2008.0,754.6666666666666,7541.333333333333,370.0
874,1354.6666666666667,2013.3333333333333,754.6666666666666,7544.0,364.6666666666667
875,1360.0,2018.6666666666667,754.6666666666666,7546.666666666667,359.3333333333333
876,1365.3333333333333,2024.0,754.6666666666666,7546.666666666667,359.3333333333333
877,1370.6666666666667,2026.6666666666667,754.6666666666666,7549.333333333333,354.0
878,1376.0,2032.0,754.6666666666666,7552.0,348.6666666666667
879,1378.6666666666667,2037.3333333333333,757.3333333333334,7554.666666666667,343.3333333333333
880,1384.0,2042.6666666666667,757.3333333333334,7557.333333333333,340.6666666666667
881,1386.6666666666667,2048.0,757.3333333333334,7560.0,338.0
882,1392.0,2053.3333333333335,757.3333333333334,7560.0,335.3333333333333
883,1397.3333333333333,2058.6666666666665,757.3333333333334,7562.666666666667,332.6666666666667
884,1402.6666666666667,2064.0,757.3333333333334,7565.333333333333,330.0
885,1405.3333333333333,2069.3333333333335,757.3333333333334,7568.0,327.3333333333333
886,1408.0,2072.0,757.3333333333334,7570.666666666667,322.0
887,1413.3333333333333,2077.3333333333335,757.3333333333334,7573.333333333333,319.3333333333333
888,1418.6666666666667,2082.6666666666665,757.3333333333334,7576.0,316.6666666666667
889,1424.0,2088.0,757.3333333333334,7578.666666666667,314.0
890,1429.3333333333333,2096.0,760.0,7581.333333333333,311.3333333333333
891,1434.6666666666667,2098.6666666666665,760.0,7584.0,308.6666666666667
892,1440.0,2101.3333333333335,760.0,7586.666666666667,306.0
893,1445.3333333333333,2106.6666666666665,760.0,7589.333333333333,303.3333333333333
894,1450.6666666666667,2112.0,760.0,7589.333333333333,300.6666666666667
895,1456.0,2117.3333333333335,760.0,7589.333333333333,298.0
896,1461.3333333333333,2122.6666666666665,760.0,7589.333333333333,295.3333333333333
897,1466.6666666666667,2128.0,760.0,7589.333333333333,292.6666666666667
898,1474.6666666666667,2130.6666666666665,760.0,7589.333333333333,292.6666666666667
899,1477.3333333333333,2136.0,760.0,7592.0,292.6666666666667
900,1482.6666666666667,2141.3333333333335,760.0,7594.666666666667,292.6666666666667
901,1488.0,2146.6666666666665,760.0,7597.333333333333,292.6666666666667
902,1490.6666666666667,2152.0,760.0,7597.333333333333,292.6666666666667
903,1498.6666666666667,2157.3333333333335,760.0,7597.333333333333,292.6666666666667
904,1504.0,2160.0,760.0,7600.0,292.6666666666667
905,1509.3333333333333,2165.3333333333335,760.0,7600.0,290.0
906,1514.6666666666667,2170.6666666666665,762.6666666666666,7605.333333333333,287.3333333333333
907,1520.0,2178.6666666666665,762.6666666666666,7605.333333333333,287.3333333333333
908,1522.6666666666667,2184.0,762.6666666666666,7608.0,287.3333333333333
909,1528.0,2189.3333333333335,762.6666666666666,7605.333333333333,287.3333333333333
910,1530.6666666666667,2194.6666666666665,762.6666666666666,7605.333333333333,287.3333333333333
911,1538.6666666666667,2200.0,762.6666666666666,7605.333333333333,287.3333333333333
912,1541.3333333333333,2205.3333333333335,762.6666666666666,7608.0,284.6666666666667
913,1549.3333333333333,2210.6666666666665,762.6666666666666,7608.0,282.0
914,1554.6666666666667,2216.0,762.6666666666666,7608.0,279.3333333333333
915,1560.0,2221.3333333333335,762.6666666666666,7610.666666666667,279.3333333333333
916,1565.3333333333333,2226.6666666666665,762.6666666666666,7610.666666666667,279.3333333333333
917,1570.6666666666667,2229.3333333333335,762.6666666666666,7610.666666666667,276.6666666666667
918,1576.0,2232.0,762.6666666666666,7610.666666666667,274.0
919,1581.3333333333333,2237.3333333333335,762.6666666666666,7613.333333333333,271.3333333333333
920,1586.6666666666667,2242.6666666666665,762.6666666666666,7613.333333333333,268.6666666666667
921,1592.0,2250.6666666666665,762.6666666666666,7616.0,266.0
922,1597.3333333333333,2258.6666666666665,762.6666666666666,7616.0,263.3333333333333
923,1602.6666666666667,2264.0,762.6666666666666,7618.666666666667,260.6666666666667
924,1608.0,2269.3333333333335,762.6666666666666,7621.333333333333,260.6666666666667
925,1613.3333333333333,2274.6666666666665,762.6666666666666,7621.333333333333,258.0
926,1618.6666666666667,2280.0,762.6666666666666,7624.0,258.0
927,1624.0,2285.3333333333335,762.6666666666666,7626.666666666667,258.0
928,1629.3333333333333,2290.6666666666665,762.6666666666666,7629.333333333333,255.33333333333334
929,1634.6666666666667,2296.0,762.6666666666666,7629.333333333333,252.66666666666666
930,1642.6666666666667,2301.3333333333335,762.6666666666666,7632.0,250.0
931,1650.6666666666667,2309.3333333333335,762.6666666666666,7634.666666666667,250.0
932,1656.0,2314.6666666666665,762.6666666666666,7637.333333333333,250.0
933,1658.6666666666667,2317.3333333333335,762.6666666666666,7640.0,247.33333333333334
934,1664.0,2325.3333333333335,762.6666666666666,7640.0,244.66666666666666
935,1669.3333333333333,2333.3333333333335,762.6666666666666,7642.666666666667,247.33333333333334
936,1674.6666666666667,2338.6666666666665,760.0,7642.666666666667,244.66666666666666
937,1680.0,2341.3333333333335,760.0,7645.333333333333,242.0
938,1688.0,2346.6666666666665,760.0,7645.333333333333,239.33333333333334
939,1693.3333333333333,2352.0,760.0,7650.666666666667,236.66666666666666
940,1698.6666666666667,2357.3333333333335,760.0,7653.333333333333,234.0
941,1701.3333333333333,2362.6666666666665,760.0,7656.0,231.33333333333334
942,1706.6666666666667,2368.0,760.0,7656.0,231.33333333333334
943,1709.3333333333333,2373.3333333333335,757.3333333333334,7658.666666666667,231.33333333333334
944,1717.3333333333333,2378.6666666666665,757.3333333333334,7661.333333333333,234.0
945,1725.3333333333333,2384.0,757.3333333333334,7661.333333333333,231.33333333333334
946,1733.3333333333333,2389.3333333333335,757.3333333333334,7664.0,228.66666666666666
947,1736.0,2394.6666666666665,757.3333333333334,7666.666666666667,228.66666666666666
948,1741.3333333333333,2400.0,757.3333333333334,7669.333333333333,228.66666666666666
949,1744.0,2402.6666666666665,757.3333333333334,7669.333333333333,228.66666666666666
950,1749.3333333333333,2408.0,757.3333333333334,7672.0,228.66666666666666
951,1754.6666666666667,2410.6666666666665,757.3333333333334,7672.0,228.66666666666666
952,1760.0,2413.3333333333335,757.3333333333334,7674.666666666667,228.66666666666666
953,1768.0,2416.0,757.3333333333334,7674.666666666667,228.66666666666666
954,1773.3333333333333,2421.3333333333335,757.3333333333334,7674.666666666667,226.0
955,1778.6666666666667,2426.6666666666665,757.3333333333334,7677.333333333333,226.0
956,1784.0,2429.3333333333335,757.3333333333334,7677.333333333333,223.33333333333334
957,1789.3333333333333,2434.6666666666665,757.3333333333334,7677.333333333333,220.66666666666666
958,1794.6666666666667,2440.0,757.3333333333334,7677.333333333333,220.66666666666666
959,1802.6666666666667,2445.3333333333335,757.3333333333334,7677.333333333333,220.66666666666666
960,1808.0,2450.6666666666665,757.3333333333334,7677.333333333333,220.66666666666666
961,1813.3333333333333,2453.3333333333335,757.3333333333334,7677.333333333333,218.0
962,1818.6666666666667,2458.6666666666665,757.3333333333334,7677.333333333333,215.33333333333334
963,1824.0,2464.0,757.3333333333334,7677.333333333333,215.33333333333334
964,1829.3333333333333,2466.6666666666665,757.3333333333334,7677.333333333333,215.33333333333334
965,1834.6666666666667,2469.3333333333335,757.3333333333334,7677.333333333333,212.66666666666666
966,1840.0,2474.6666666666665,757.3333333333334,7677.333333333333,212.66666666666666
967,1845.3333333333333,2482.6666666666665,757.3333333333334,7677.333333333333,212.66666666666666
968,1850.6666666666667,2488.0,757.3333333333334,7677.333333333333,212.66666666666666
969,1856.0,2493.3333333333335,757.3333333333334,7677.333333333333,212.66666666666666
970,1861.3333333333333,2498.6666666666665,757.3333333333334,7677.333333333333,212.66666666666666
971,1869.3333333333333,2504.0,757.3333333333334,7677.333333333333,212.66666666666666
972,1874.6666666666667,2509.3333333333335,757.3333333333334,7677.333333333333,212.66666666666666
973,1880.0,2514.6666666666665,760.0,7677.333333333333,212.66666666666666
974,1885.3333333333333,2520.0,760.0,7677.333333333333,210.0
975,1888.0,2522.6666666666665,760.0,7677.333333333333,210.0
976,1890.6666666666667,2525.3333333333335,760.0,7677.333333333333,210.0
977,1896.0,2530.6666666666665,760.0,7677.333333333333,210.0
978,1898.6666666666667,2536.0,760.0,7677.333333333333,212.66666666666666
979,1904.0,2541.3333333333335,760.0,7677.333333333333,210.0
980,1909.3333333333333,2544.0,760.0,7677.333333333333,210.0
981,1914.6666666666667,2549.3333333333335,760.0,7677.333333333333,210.0
982,1920.0,2554.6666666666665,760.0,7677.333333333333,210.0
983,1922.6666666666667,2560.0,760.0,7677.333333333333,210.0
984,1925.3333333333333,2562.6666666666665,760.0,7674.666666666667,210.0
985,1930.6666666666667,2565.3333333333335,760.0,7674.666666666667,210.0
986,1936.0,2570.6666666666665,760.0,7674.666666666667,210.0
987,1938.6666666666667,2573.3333333333335,760.0,7674.666666666667,210.0
988,1938.6666666666667,2576.0,760.0,7674.666666666667,210.0
989,1941.3333333333333,2581.3333333333335,760.0,7677.333333333333,210.0
990,1944.0,2586.6666666666665,760.0,7677.333333333333,210.0
991,1946.6666666666667,2592.0,760.0,7677.333333333333,207.33333333333334
992,1952.0,2597.3333333333335,760.0,7677.333333333333,207.33333333333334
993,1954.6666666666667,2600.0,760.0,7677.333333333333,207.33333333333334
994,1960.0,2605.3333333333335,760.0,7677.333333333333,207.33333333333334
995,1962.6666666666667,2610.6666666666665,760.0,7677.333333333333,204.66666666666666
996,1965.3333333333333,2613.3333333333335,760.0,7677.333333333333,204.66666666666666
997,1970.6666666666667,2616.0,760.0,7677.333333333333,204.66666666666666
998,1976.0,2618.6666666666665,760.0,7677.333333333333,204.66666666666666
999,1981.3333333333333,2621.3333333333335,760.0,7677.333333333333,204.66666666666666
1000,1984.0,2624.0,760.0,7677.333333333333,204.66666666666666
1001,1984.0,2626.6666666666665,762.6666666666666,7677.333333333333,204.66666666666666
1002,1989.3333333333333,2629.3333333333335,762.6666666666666,7677.333333333333,204.66666666666666
1003,1994.6666666666667,2632.0,762.6666666666666,7677.333333333333,204.66666666666666
1004,1997.3333333333333,2634.6666666666665,762.6666666666666,7677.333333333333,204.66666666666666
1005,2005.3333333333333,2640.0,762.6666666666666,7677.333333333333,204.66666666666666
1006,2010.6666666666667,2648.0,762.6666666666666,7677.333333333333,204.66666666666666
1007,2016.0,2653.3333333333335,762.6666666666666,7677.333333333333,204.66666666666666
1008,2021.3333333333333,2656.0,762.6666666666666,7677.333333333333,202.0
1009,2026.6666666666667,2658.6666666666665,762.6666666666666,7674.666666666667,204.66666666666666
1010,2029.3333333333333,2664.0,762.6666666666666,7674.666666666667,204.66666666666666
1011,2032.0,2666.6666666666665,762.6666666666666,7674.666666666667,204.66666666666666
1012,2037.3333333333333,2672.0,762.6666666666666,7674.666666666667,204.66666666666666
1013,2042.6666666666667,2677.3333333333335,762.6666666666666,7674.666666666667,202.0
1014,2050.6666666666665,2682.6666666666665,762.6666666666666,7677.333333333333,202.0
1015,2053.3333333333335,2688.0,762.6666666666666,7677.333333333333,202.0
1016,2058.6666666666665,2693.3333333333335,762.6666666666666,7677.333333333333,202.0
1017,2066.6666666666665,2698.6666666666665,762.6666666666666,7677.333333333333,202.0
1018,2074.6666666666665,2704.0,765.3333333333334,7680.0,202.0
1019,2080.0,2706.6666666666665,765.3333333333334,7680.0,202.0
1020,2085.3333333333335,2712.0,765.3333333333334,7680.0,202.0
1021,2090.6666666666665,2714.6666666666665,765.3333333333334,7680.0,202.0
1022,2096.0,2717.3333333333335,765.3333333333334,7680.0,202.0
1023,2101.3333333333335,2725.3333333333335,765.3333333333334,7680.0,202.0
1024,2106.6666666666665,2730.6666666666665,765.3333333333334,7680.0,202.0
1025,2112.0,2736.0,765.3333333333334,7680.0,202.0
1026,2117.3333333333335,2738.6666666666665,765.3333333333334,7680.0,202.0
1027,2122.6666666666665,2744.0,765.3333333333334,7680.0,199.33333333333334
1028,2128.0,2749.3333333333335,765.3333333333334,7680.0,199.33333333333334
1029,2130.6666666666665,2754.6666666666665,765.3333333333334,7680.0,199.33333333333334
1030,2138.6666666666665,2760.0,765.3333333333334,7680.0,199.33333333333334
1031,2144.0,2765.3333333333335,762.6666666666666,7680.0,199.33333333333334
1032,2146.6666666666665,2770.6666666666665,762.6666666666666,7680.0,196.66666666666666
1033,2152.0,2776.0,762.6666666666666,7680.0,196.66666666666666
1034,2157.3333333333335,2781.3333333333335,762.6666666666666,7680.0,196.66666666666666
1035,2160.0,2786.6666666666665,762.6666666666666,7680.0,194.0
1036,2165.3333333333335,2789.3333333333335,762.6666666666666,7680.0,194.0
1037,2173.3333333333335,2792.0,762.6666666666666,7680.0,191.33333333333334
1038,2178.6666666666665,2797.3333333333335,762.6666666666666,7680.0,191.33333333333334
1039,2184.0,2802.6666666666665,762.6666666666666,7682.666666666667,191.33333333333334
1040,2189.3333333333335,2805.3333333333335,765.3333333333334,7682.666666666667,188.66666666666666
1041,2194.6666666666665,2810.6666666666665,765.3333333333334,7682.666666666667,186.0
1042,2197.3333333333335,2813.3333333333335,765.3333333333334,7682.666666666667,183.33333333333334
1043,2202.6666666666665,2818.6666666666665,765.3333333333334,7682.666666666667,183.33333333333334
1044,2208.0,2824.0,765.3333333333334,7682.666666666667,183.33333333333334
1045,2216.0,2829.3333333333335,765.3333333333334,7682.666666666667,180.66666666666666
1046,2218.6666666666665,2834.6666666666665,765.3333333333334,7682.666666666667,180.66666666666666
1047,2224.0,2840.0,765.3333333333334,7682.666666666667,178.0
1048,2229.3333333333335,2845.3333333333335,762.6666666666666,7680.0,175.33333333333334
1049,2234.6666666666665,2850.6666666666665,762.6666666666666,7680.0,175.33333333333334
1050,2240.0,2853.3333333333335,762.6666666666666,7680.0,175.33333333333334
1051,2245.3333333333335,2858.6666666666665,762.6666666666666,7680.0,175.33333333333334
1052,2250.6666666666665,2866.6666666666665,762.6666666666666,7680.0,172.66666666666666
1053,2256.0,2872.0,762.6666666666666,7680.0,172.66666666666666
1054,2258.6666666666665,2874.6666666666665,762.6666666666666,7680.0,170.0
1055,2264.0,2877.3333333333335,762.6666666666666,7680.0,172.66666666666666
1056,2269.3333333333335,2885.3333333333335,762.6666666666666,7680.0,172.66666666666666
1057,2272.0,2890.6666666666665,762.6666666666666,7680.0,172.66666666666666
1058,2277.3333333333335,2896.0,762.6666666666666,7680.0,172.66666666666666
1059,2282.6666666666665,2901.3333333333335,762.6666666666666,7680.0,170.0
1060,2288.0,2906.6666666666665,762.6666666666666,7680.0,167.33333333333334
1061,2293.3333333333335,2912.0,762.6666666666666,7680.0,164.66666666666666
1062,2301.3333333333335,2917.3333333333335,762.6666666666666,7680.0,167.33333333333334
1063,2306.6666666666665,2922.6666666666665,762.6666666666666,7680.0,164.66666666666666
1064,2312.0,2928.0,762.6666666666666,7680.0,164.66666666666666
1065,2317.3333333333335,2933.3333333333335,762.6666666666666,7680.0,167.33333333333334
1066,2322.6666666666665,2938.6666666666665,762.6666666666666,7680.0,164.66666666666666
1067,2328.0,2944.0,762.6666666666666,7680.0,167.33333333333334
1068,2333.3333333333335,2952.0,762.6666666666666,7680.0,167.33333333333334
1069,2338.6666666666665,2957.3333333333335,762.6666666666666,7680.0,167.33333333333334
1070,2344.0,2962.6666666666665,760.0,7680.0,167.33333333333334
1071,2349.3333333333335,2968.0,760.0,7680.0,170.0
1072,2354.6666666666665,2973.3333333333335,760.0,7680.0,172.66666666666666
1073,2357.3333333333335,2978.6666666666665,760.0,7680.0,175.33333333333334
1074,2360.0,2984.0,760.0,7680.0,175.33333333333334
1075,2365.3333333333335,2989.3333333333335,760.0,7680.0,175.33333333333334
1076,2373.3333333333335,2992.0,760.0,7680.0,175.33333333333334
1077,2378.6666666666665,2997.3333333333335,760.0,7680.0,175.33333333333334
