index,Rg_Voltage(mV)(Ch1_Ch2),Gen_Voltage(mV)(Ch2),GS_Voltage(mV)(Ch2),Rn_Voltage(mV)(Ch3),DS_Voltage(mV)(Ch4),Rg_Voltage(mV)(Ch1_Ch2_no_Un),GS_Voltage(mV)(Ch1_Ch2_no_Un)
747,-1440.0,560.0,2080.0,7840.0,800.0,-1200.0,1680.0
748,-1440.0,560.0,2080.0,7840.0,800.0,-1120.0,1600.0
749,-1440.0,640.0,2080.0,7760.0,880.0,-1120.0,1680.0
750,-1440.0,560.0,2000.0,7760.0,880.0,-1120.0,1600.0
751,-1440.0,560.0,2000.0,7760.0,880.0,-1120.0,1680.0
752,-1440.0,560.0,2000.0,7680.0,880.0,-1120.0,1600.0
753,-1440.0,560.0,2080.0,7680.0,960.0,-1120.0,1600.0
754,-1440.0,560.0,2080.0,7600.0,960.0,-1120.0,1600.0
755,-1440.0,640.0,2080.0,7600.0,960.0,-1120.0,1600.0
756,-1440.0,560.0,2000.0,7600.0,960.0,-1120.0,1600.0
757,-1440.0,560.0,2000.0,7520.0,1040.0,-1120.0,1600.0
758,-1520.0,560.0,2000.0,7600.0,1040.0,-1120.0,1600.0
759,-1440.0,560.0,2000.0,7520.0,1120.0,-1120.0,1600.0
760,-1440.0,560.0,2000.0,7520.0,1120.0,-1120.0,1520.0
761,-1440.0,480.0,2080.0,7440.0,1120.0,-1120.0,1600.0
762,-1520.0,560.0,2080.0,7440.0,1120.0,-1120.0,1520.0
763,-1520.0,560.0,2080.0,7440.0,1200.0,-1120.0,1520.0
764,-1520.0,560.0,2000.0,7440.0,1200.0,-1120.0,1520.0
765,-1520.0,480.0,2000.0,7360.0,1280.0,-1120.0,1520.0
766,-1440.0,480.0,2000.0,7360.0,1280.0,-1120.0,1520.0
767,-1520.0,480.0,2000.0,7280.0,1360.0,-1120.0,1520.0
768,-1520.0,480.0,2080.0,7280.0,1360.0,-1120.0,1600.0
769,-1520.0,480.0,2000.0,7280.0,1360.0,-1200.0,1520.0
770,-1520.0,480.0,2080.0,7200.0,1440.0,-1120.0,1520.0
771,-1520.0,480.0,2000.0,7200.0,1440.0,-1120.0,1520.0
772,-1520.0,480.0,2080.0,7120.0,1440.0,-1200.0,1440.0
773,-1520.0,400.0,2000.0,7120.0,1520.0,-1200.0,1520.0
774,-1600.0,480.0,2080.0,7120.0,1520.0,-1120.0,1440.0
775,-1600.0,480.0,2000.0,7040.0,1600.0,-1120.0,1520.0
776,-1600.0,480.0,2000.0,7040.0,1600.0,-1120.0,1440.0
777,-1520.0,480.0,2000.0,6960.0,1600.0,-1120.0,1520.0
778,-1520.0,480.0,2000.0,6960.0,1680.0,-1120.0,1440.0
779,-1520.0,480.0,2000.0,6880.0,1680.0,-1120.0,1520.0
780,-1600.0,400.0,2000.0,6880.0,1760.0,-1120.0,1440.0
781,-1600.0,400.0,2080.0,6800.0,1840.0,-1120.0,1440.0
782,-1600.0,400.0,2000.0,6800.0,1840.0,-1120.0,1440.0
783,-1600.0,400.0,2000.0,6720.0,1920.0,-1120.0,1440.0
784,-1600.0,400.0,2000.0,6720.0,2000.0,-1120.0,1440.0
785,-1600.0,400.0,2000.0,6640.0,2000.0,-1120.0,1440.0
786,-1600.0,400.0,2000.0,6560.0,2000.0,-1120.0,1440.0
787,-1520.0,400.0,2080.0,6560.0,2080.0,-1120.0,1360.0
788,-1680.0,400.0,2000.0,6480.0,2160.0,-1120.0,1440.0
789,-1600.0,400.0,2000.0,6400.0,2240.0,-1200.0,1440.0
790,-1680.0,400.0,2000.0,6400.0,2240.0,-1120.0,1360.0
791,-1680.0,400.0,2000.0,6320.0,2320.0,-1200.0,1360.0
792,-1600.0,320.0,2080.0,6240.0,2400.0,-1120.0,1440.0
793,-1600.0,320.0,2000.0,6240.0,2480.0,-1120.0,1360.0
794,-1680.0,320.0,2000.0,6160.0,2560.0,-1120.0,1360.0
795,-1680.0,320.0,2000.0,6160.0,2560.0,-1120.0,1360.0
796,-1680.0,320.0,2000.0,6080.0,2640.0,-1120.0,1360.0
797,-1680.0,320.0,2000.0,6000.0,2720.0,-1120.0,1360.0
798,-1680.0,320.0,2000.0,5920.0,2800.0,-1120.0,1360.0
799,-1680.0,240.0,2000.0,5840.0,2880.0,-1120.0,1280.0
800,-1680.0,240.0,2000.0,5760.0,2960.0,-1120.0,1280.0
801,-1680.0,320.0,2000.0,5680.0,2960.0,-1120.0,1280.0
802,-1680.0,320.0,2000.0,5600.0,3120.0,-1200.0,1280.0
803,-1680.0,240.0,2000.0,5520.0,3200.0,-1120.0,1280.0
804,-1680.0,240.0,2000.0,5440.0,3280.0,-1120.0,1280.0
805,-1680.0,240.0,2000.0,5360.0,3360.0,-1120.0,1280.0
806,-1680.0,240.0,2000.0,5280.0,3440.0,-1120.0,1280.0
807,-1680.0,240.0,2000.0,5120.0,3520.0,-1120.0,1280.0
808,-1680.0,160.0,2000.0,5040.0,3680.0,-1120.0,1280.0
809,-1680.0,240.0,2000.0,4960.0,3760.0,-1120.0,1280.0
810,-1680.0,160.0,2000.0,4880.0,3840.0,-1120.0,1280.0
811,-1680.0,240.0,1920.0,4720.0,4000.0,-1120.0,1280.0
812,-1680.0,240.0,1920.0,4640.0,4080.0,-1120.0,1280.0
813,-1680.0,160.0,2000.0,4560.0,4160.0,-1120.0,1280.0
814,-1760.0,160.0,1920.0,4480.0,4320.0,-1120.0,1280.0
815,-1760.0,160.0,2000.0,4400.0,4320.0,-1200.0,1200.0
816,-1760.0,160.0,1920.0,4240.0,4480.0,-1120.0,1200.0
817,-1760.0,160.0,2000.0,4160.0,4640.0,-1120.0,1200.0
818,-1760.0,160.0,2000.0,4080.0,4720.0,-1120.0,1280.0
819,-1680.0,160.0,1920.0,3920.0,4800.0,-1120.0,1200.0
820,-1760.0,160.0,1920.0,3840.0,4960.0,-1120.0,1200.0
821,-1760.0,160.0,2000.0,3680.0,5040.0,-1120.0,1200.0
822,-1760.0,160.0,1920.0,3520.0,5200.0,-1200.0,1200.0
823,-1760.0,160.0,2000.0,3440.0,5280.0,-1120.0,1200.0
824,-1760.0,160.0,1920.0,3360.0,5360.0,-1120.0,1200.0
825,-1760.0,80.0,1920.0,3200.0,5520.0,-1120.0,1200.0
826,-1760.0,160.0,1920.0,3120.0,5600.0,-1120.0,1200.0
827,-1760.0,160.0,1920.0,3040.0,5760.0,-1120.0,1200.0
828,-1760.0,80.0,1920.0,2880.0,5920.0,-1120.0,1120.0
829,-1680.0,80.0,1920.0,2720.0,6000.0,-1120.0,1120.0
830,-1760.0,160.0,1920.0,2640.0,6160.0,-1120.0,1200.0
831,-1680.0,80.0,1920.0,2560.0,6240.0,-1040.0,1120.0
832,-1760.0,80.0,1920.0,2400.0,6320.0,-1120.0,1120.0
833,-1680.0,80.0,1920.0,2320.0,6560.0,-1120.0,1120.0
834,-1680.0,80.0,1920.0,2160.0,6560.0,-1040.0,1120.0
835,-1680.0,80.0,1840.0,2000.0,6720.0,-1040.0,1120.0
836,-1680.0,80.0,1920.0,1920.0,6800.0,-1040.0,1120.0
837,-1600.0,80.0,1920.0,1840.0,6960.0,-1040.0,1120.0
838,-1600.0,160.0,1840.0,1680.0,7040.0,-1040.0,1120.0
839,-1600.0,160.0,1840.0,1600.0,7120.0,-1040.0,1120.0
840,-1600.0,160.0,1840.0,1520.0,7200.0,-1040.0,1040.0
841,-1600.0,160.0,1920.0,1360.0,7360.0,-960.0,1120.0
842,-1600.0,80.0,1840.0,1280.0,7440.0,-960.0,1040.0
843,-1520.0,160.0,1840.0,1200.0,7520.0,-960.0,1120.0
844,-1520.0,160.0,1840.0,1040.0,7680.0,-1040.0,1120.0
845,-1520.0,160.0,1840.0,960.0,7760.0,-960.0,1120.0
846,-1520.0,160.0,1760.0,880.0,7840.0,-960.0,1040.0
847,-1440.0,160.0,1840.0,800.0,7840.0,-960.0,1040.0
848,-1440.0,160.0,1840.0,720.0,7920.0,-880.0,1040.0
849,-1440.0,160.0,1760.0,640.0,8080.0,-960.0,1040.0
850,-1440.0,160.0,1760.0,640.0,8080.0,-880.0,1040.0
851,-1440.0,240.0,1760.0,560.0,8160.0,-880.0,1040.0
852,-1360.0,240.0,1760.0,480.0,8160.0,-880.0,1040.0
853,-1360.0,240.0,1760.0,400.0,8240.0,-880.0,1040.0
854,-1360.0,240.0,1760.0,400.0,8320.0,-800.0,1040.0
855,-1360.0,240.0,1760.0,320.0,8320.0,-880.0,1040.0
856,-1360.0,240.0,1680.0,320.0,8400.0,-800.0,1040.0
857,-1280.0,240.0,1680.0,240.0,8400.0,-800.0,1040.0
858,-1280.0,240.0,1680.0,240.0,8400.0,-880.0,1040.0
859,-1280.0,240.0,1680.0,160.0,8400.0,-800.0,1040.0
860,-1280.0,240.0,1680.0,160.0,8400.0,-720.0,1040.0
861,-1280.0,240.0,1680.0,160.0,8480.0,-800.0,1040.0
862,-1280.0,240.0,1680.0,160.0,8480.0,-720.0,1040.0
863,-1200.0,240.0,1680.0,80.0,8480.0,-800.0,1040.0
864,-1200.0,240.0,1600.0,80.0,8480.0,-800.0,960.0
865,-1200.0,320.0,1600.0,80.0,8560.0,-800.0,960.0
866,-1200.0,320.0,1600.0,80.0,8480.0,-720.0,960.0
867,-1120.0,320.0,1600.0,80.0,8480.0,-720.0,960.0
868,-1120.0,320.0,1600.0,0.0,8560.0,-720.0,960.0
869,-1120.0,320.0,1600.0,80.0,8560.0,-720.0,960.0
870,-1120.0,320.0,1520.0,0.0,8480.0,-720.0,960.0
871,-1120.0,320.0,1520.0,80.0,8560.0,-720.0,960.0
872,-1120.0,320.0,1520.0,0.0,8560.0,-720.0,880.0
873,-1040.0,320.0,1520.0,80.0,8560.0,-640.0,960.0
874,-1040.0,320.0,1520.0,80.0,8560.0,-640.0,960.0
875,-1040.0,320.0,1520.0,80.0,8560.0,-640.0,960.0
876,-1040.0,400.0,1520.0,80.0,8560.0,-640.0,880.0
877,-1040.0,400.0,1520.0,0.0,8560.0,-640.0,960.0
878,-1040.0,400.0,1520.0,0.0,8560.0,-640.0,880.0
879,-960.0,400.0,1520.0,0.0,8560.0,-560.0,960.0
880,-960.0,400.0,1440.0,0.0,8560.0,-560.0,880.0
881,-960.0,400.0,1520.0,0.0,8560.0,-640.0,880.0
882,-960.0,400.0,1440.0,0.0,8560.0,-560.0,960.0
883,-960.0,400.0,1440.0,0.0,8560.0,-560.0,880.0
884,-960.0,400.0,1440.0,0.0,8640.0,-560.0,880.0
885,-880.0,400.0,1440.0,0.0,8560.0,-560.0,880.0
886,-880.0,400.0,1440.0,80.0,8560.0,-560.0,880.0
887,-880.0,400.0,1440.0,80.0,8560.0,-560.0,880.0
888,-880.0,400.0,1440.0,80.0,8560.0,-560.0,880.0
889,-880.0,480.0,1440.0,0.0,8560.0,-560.0,880.0
890,-880.0,480.0,1360.0,0.0,8560.0,-480.0,880.0
891,-880.0,480.0,1360.0,0.0,8560.0,-480.0,880.0
892,-800.0,480.0,1360.0,0.0,8640.0,-560.0,880.0
893,-800.0,400.0,1360.0,0.0,8560.0,-480.0,880.0
894,-800.0,480.0,1360.0,0.0,8560.0,-400.0,880.0
895,-800.0,480.0,1360.0,0.0,8560.0,-480.0,880.0
896,-720.0,480.0,1360.0,0.0,8560.0,-480.0,880.0
897,-800.0,480.0,1360.0,0.0,8560.0,-480.0,880.0
898,-800.0,480.0,1280.0,80.0,8560.0,-480.0,880.0
899,-720.0,480.0,1280.0,80.0,8560.0,-480.0,880.0
900,-720.0,480.0,1360.0,0.0,8560.0,-400.0,880.0
901,-720.0,480.0,1360.0,0.0,8560.0,-400.0,880.0
902,-720.0,480.0,1360.0,0.0,8560.0,-400.0,880.0
903,-720.0,560.0,1280.0,0.0,8560.0,-400.0,880.0
904,-720.0,560.0,1360.0,0.0,8560.0,-400.0,880.0
905,-640.0,560.0,1360.0,0.0,8560.0,-400.0,880.0
906,-640.0,480.0,1280.0,80.0,8560.0,-320.0,800.0
907,-640.0,560.0,1280.0,0.0,8560.0,-400.0,880.0
908,-640.0,560.0,1280.0,0.0,8560.0,-320.0,880.0
909,-640.0,560.0,1280.0,0.0,8560.0,-320.0,800.0
910,-640.0,560.0,1280.0,0.0,8560.0,-320.0,800.0
911,-640.0,560.0,1280.0,0.0,8640.0,-320.0,800.0
912,-560.0,560.0,1280.0,0.0,8560.0,-320.0,880.0
913,-560.0,640.0,1280.0,80.0,8560.0,-320.0,880.0
914,-560.0,560.0,1280.0,80.0,8560.0,-240.0,800.0
915,-560.0,560.0,1280.0,0.0,8560.0,-240.0,880.0
916,-560.0,640.0,1280.0,80.0,8560.0,-320.0,800.0
917,-560.0,640.0,1200.0,0.0,8560.0,-320.0,800.0
918,-560.0,640.0,1200.0,0.0,8560.0,-320.0,800.0
919,-480.0,640.0,1200.0,0.0,8560.0,-240.0,800.0
920,-480.0,560.0,1200.0,0.0,8560.0,-240.0,880.0
921,-480.0,640.0,1200.0,0.0,8560.0,-240.0,800.0
922,-480.0,640.0,1200.0,0.0,8560.0,-240.0,800.0
923,-560.0,640.0,1200.0,80.0,8560.0,-240.0,800.0
924,-480.0,640.0,1200.0,0.0,8560.0,-240.0,800.0
925,-400.0,640.0,1200.0,0.0,8560.0,-240.0,800.0
926,-480.0,640.0,1200.0,0.0,8560.0,-160.0,800.0
927,-400.0,640.0,1200.0,0.0,8560.0,-240.0,800.0
928,-400.0,720.0,1200.0,0.0,8560.0,-160.0,800.0
929,-400.0,720.0,1200.0,0.0,8560.0,-160.0,800.0
930,-400.0,720.0,1200.0,0.0,8560.0,-240.0,800.0
931,-400.0,720.0,1120.0,0.0,8560.0,-160.0,800.0
932,-320.0,720.0,1120.0,0.0,8560.0,-160.0,800.0
933,-400.0,720.0,1120.0,0.0,8560.0,-160.0,800.0
934,-320.0,720.0,1120.0,80.0,8560.0,-160.0,800.0
935,-400.0,720.0,1200.0,0.0,8560.0,-160.0,800.0
936,-400.0,720.0,1120.0,0.0,8560.0,-160.0,800.0
937,-400.0,720.0,1200.0,80.0,8560.0,-160.0,800.0
938,-320.0,720.0,1120.0,0.0,8560.0,-160.0,800.0
939,-320.0,720.0,1120.0,0.0,8560.0,-80.0,800.0
940,-320.0,720.0,1120.0,80.0,8560.0,-80.0,800.0
941,-320.0,720.0,1120.0,80.0,8560.0,-80.0,800.0
942,-320.0,800.0,1120.0,0.0,8560.0,-80.0,800.0
943,-320.0,800.0,1120.0,0.0,8560.0,-80.0,800.0
944,-240.0,800.0,1120.0,0.0,8560.0,-160.0,800.0
945,-240.0,800.0,1120.0,0.0,8560.0,0.0,800.0
946,-240.0,800.0,1120.0,80.0,8640.0,-80.0,720.0
947,-240.0,720.0,1120.0,0.0,8560.0,0.0,720.0
948,-240.0,800.0,1120.0,0.0,8560.0,-80.0,800.0
949,-240.0,800.0,1120.0,0.0,8560.0,0.0,800.0
950,-240.0,800.0,1120.0,0.0,8640.0,-80.0,800.0
951,-240.0,800.0,1120.0,0.0,8560.0,0.0,800.0
952,-160.0,800.0,1120.0,0.0,8560.0,0.0,800.0
953,-240.0,800.0,1120.0,0.0,8560.0,-80.0,800.0
954,-240.0,800.0,1120.0,80.0,8640.0,0.0,800.0
955,-240.0,880.0,1040.0,0.0,8560.0,0.0,800.0
956,-240.0,800.0,1120.0,0.0,8560.0,0.0,800.0
957,-160.0,880.0,1120.0,0.0,8560.0,0.0,800.0
958,-160.0,880.0,1120.0,0.0,8560.0,0.0,800.0
959,-160.0,880.0,1120.0,0.0,8560.0,0.0,800.0
960,-160.0,880.0,1120.0,0.0,8560.0,0.0,800.0
961,-160.0,880.0,1120.0,0.0,8560.0,0.0,800.0
962,-160.0,880.0,1120.0,80.0,8560.0,80.0,800.0
963,-160.0,880.0,1040.0,0.0,8560.0,0.0,720.0
964,-80.0,880.0,1120.0,0.0,8560.0,80.0,800.0
965,-80.0,880.0,1120.0,0.0,8560.0,80.0,800.0
966,-80.0,880.0,1120.0,80.0,8560.0,80.0,720.0
967,-80.0,960.0,1120.0,0.0,8560.0,80.0,800.0
968,-80.0,960.0,1120.0,0.0,8560.0,80.0,800.0
969,-80.0,960.0,1040.0,0.0,8560.0,0.0,800.0
970,-80.0,960.0,1120.0,0.0,8560.0,80.0,800.0
971,-80.0,960.0,1040.0,0.0,8640.0,80.0,800.0
972,0.0,960.0,1120.0,0.0,8560.0,160.0,800.0
973,-80.0,960.0,1040.0,0.0,8560.0,160.0,800.0
974,-80.0,960.0,1040.0,0.0,8560.0,80.0,800.0
975,-80.0,960.0,1040.0,0.0,8560.0,80.0,800.0
976,0.0,960.0,1040.0,80.0,8560.0,80.0,800.0
977,0.0,1040.0,1040.0,0.0,8560.0,80.0,800.0
978,0.0,960.0,1040.0,0.0,8560.0,160.0,800.0
979,0.0,960.0,1120.0,0.0,8560.0,160.0,880.0
980,0.0,960.0,1040.0,0.0,8560.0,80.0,800.0
981,0.0,1040.0,1040.0,0.0,8560.0,80.0,800.0
982,0.0,1040.0,1040.0,0.0,8560.0,160.0,800.0
983,0.0,1040.0,1040.0,0.0,8640.0,160.0,800.0
984,80.0,1040.0,1120.0,80.0,8560.0,160.0,800.0
985,0.0,1040.0,1040.0,0.0,8560.0,160.0,800.0
986,0.0,1040.0,1040.0,0.0,8640.0,160.0,800.0
987,80.0,1040.0,1120.0,0.0,8560.0,160.0,800.0
988,0.0,1040.0,1040.0,0.0,8560.0,160.0,800.0
989,80.0,1040.0,1120.0,0.0,8560.0,160.0,800.0
990,80.0,1040.0,1120.0,0.0,8560.0,160.0,800.0
991,80.0,1040.0,1120.0,0.0,8560.0,240.0,800.0
992,80.0,1040.0,1040.0,0.0,8640.0,160.0,800.0
993,80.0,1040.0,1040.0,0.0,8560.0,240.0,880.0
994,80.0,1040.0,1040.0,80.0,8560.0,240.0,800.0
995,80.0,1040.0,1120.0,0.0,8560.0,160.0,800.0
996,160.0,1120.0,1040.0,0.0,8560.0,240.0,800.0
997,80.0,1040.0,1120.0,0.0,8560.0,240.0,800.0
998,80.0,1040.0,1040.0,0.0,8560.0,240.0,800.0
999,80.0,1120.0,1040.0,0.0,8560.0,240.0,800.0
1000,80.0,1120.0,1040.0,0.0,8640.0,240.0,800.0
1001,160.0,1120.0,1120.0,0.0,8640.0,240.0,800.0
1002,160.0,1120.0,1120.0,80.0,8560.0,240.0,800.0
1003,160.0,1120.0,1040.0,0.0,8640.0,240.0,800.0
1004,160.0,1120.0,1040.0,0.0,8640.0,240.0,800.0
1005,160.0,1120.0,1040.0,80.0,8560.0,320.0,880.0
1006,160.0,1120.0,1040.0,0.0,8560.0,320.0,800.0
1007,160.0,1120.0,1040.0,0.0,8560.0,320.0,800.0
1008,160.0,1200.0,1120.0,0.0,8560.0,320.0,800.0
1009,160.0,1120.0,1040.0,80.0,8560.0,240.0,800.0
1010,160.0,1200.0,1120.0,0.0,8640.0,320.0,880.0
1011,160.0,1200.0,1120.0,0.0,8560.0,320.0,800.0
1012,160.0,1200.0,1040.0,0.0,8640.0,320.0,800.0
1013,160.0,1200.0,1040.0,0.0,8560.0,320.0,800.0
1014,160.0,1200.0,1040.0,0.0,8560.0,320.0,880.0
1015,160.0,1200.0,1040.0,0.0,8560.0,320.0,800.0
1016,160.0,1200.0,1040.0,0.0,8640.0,320.0,880.0
1017,240.0,1200.0,1120.0,80.0,8640.0,320.0,880.0
1018,240.0,1200.0,1040.0,80.0,8560.0,320.0,880.0
1019,240.0,1200.0,1120.0,0.0,8640.0,320.0,880.0
1020,240.0,1280.0,1120.0,80.0,8560.0,320.0,880.0
1021,160.0,1200.0,1120.0,0.0,8560.0,320.0,880.0
1022,240.0,1200.0,1120.0,80.0,8560.0,320.0,800.0
1023,240.0,1280.0,1040.0,80.0,8560.0,320.0,880.0
1024,240.0,1280.0,1120.0,0.0,8560.0,320.0,800.0
1025,240.0,1280.0,1040.0,0.0,8560.0,400.0,800.0
1026,240.0,1280.0,1120.0,0.0,8560.0,320.0,880.0
1027,320.0,1280.0,1040.0,80.0,8640.0,320.0,880.0
1028,240.0,1280.0,1040.0,0.0,8640.0,320.0,880.0
1029,240.0,1280.0,1040.0,80.0,8560.0,400.0,880.0
1030,240.0,1280.0,1120.0,0.0,8560.0,400.0,880.0
1031,320.0,1280.0,1120.0,0.0,8560.0,400.0,880.0
1032,240.0,1280.0,1120.0,80.0,8560.0,400.0,880.0
1033,320.0,1280.0,1120.0,0.0,8560.0,400.0,880.0
1034,320.0,1360.0,1120.0,80.0,8560.0,400.0,880.0
1035,320.0,1280.0,1120.0,0.0,8640.0,400.0,880.0
1036,320.0,1280.0,1120.0,0.0,8560.0,400.0,880.0
1037,320.0,1280.0,1120.0,0.0,8640.0,400.0,880.0
1038,320.0,1280.0,1120.0,0.0,8560.0,400.0,880.0
1039,320.0,1360.0,1120.0,0.0,8560.0,400.0,880.0
1040,320.0,1360.0,1120.0,0.0,8640.0,400.0,880.0
1041,240.0,1280.0,1120.0,0.0,8640.0,400.0,880.0
1042,320.0,1360.0,1120.0,0.0,8640.0,400.0,880.0
1043,320.0,1360.0,1120.0,80.0,8640.0,480.0,880.0
1044,320.0,1360.0,1120.0,0.0,8560.0,400.0,880.0
1045,320.0,1360.0,1120.0,80.0,8560.0,400.0,880.0
1046,320.0,1360.0,1120.0,0.0,8560.0,400.0,880.0
1047,320.0,1360.0,1120.0,0.0,8560.0,400.0,880.0
1048,320.0,1360.0,1120.0,0.0,8560.0,400.0,880.0
1049,320.0,1360.0,1200.0,0.0,8560.0,480.0,880.0
1050,400.0,1360.0,1120.0,0.0,8560.0,480.0,880.0
1051,320.0,1360.0,1200.0,80.0,8560.0,480.0,880.0
1052,400.0,1360.0,1120.0,0.0,8640.0,480.0,880.0
1053,320.0,1440.0,1200.0,0.0,8560.0,480.0,880.0
1054,320.0,1440.0,1120.0,0.0,8560.0,480.0,960.0
1055,400.0,1440.0,1120.0,0.0,8560.0,480.0,960.0
1056,400.0,1440.0,1120.0,0.0,8560.0,480.0,960.0
1057,400.0,1440.0,1120.0,0.0,8560.0,480.0,880.0
1058,400.0,1360.0,1120.0,80.0,8560.0,480.0,960.0
1059,320.0,1440.0,1120.0,0.0,8560.0,480.0,880.0
1060,400.0,1440.0,1200.0,0.0,8560.0,480.0,960.0
1061,400.0,1440.0,1200.0,0.0,8640.0,480.0,960.0
1062,400.0,1440.0,1200.0,0.0,8640.0,480.0,960.0
1063,320.0,1440.0,1200.0,0.0,8560.0,480.0,960.0
1064,400.0,1440.0,1200.0,0.0,8560.0,480.0,960.0
1065,400.0,1520.0,1200.0,80.0,8560.0,480.0,880.0
1066,320.0,1520.0,1200.0,0.0,8560.0,480.0,880.0
1067,400.0,1520.0,1200.0,0.0,8560.0,480.0,960.0
1068,480.0,1520.0,1200.0,0.0,8560.0,480.0,960.0
1069,400.0,1520.0,1200.0,0.0,8560.0,560.0,960.0
1070,400.0,1520.0,1200.0,0.0,8640.0,560.0,960.0
1071,400.0,1520.0,1200.0,80.0,8560.0,560.0,960.0
1072,400.0,1520.0,1200.0,0.0,8560.0,560.0,960.0
1073,400.0,1520.0,1200.0,0.0,8560.0,560.0,960.0
1074,400.0,1600.0,1200.0,0.0,8640.0,560.0,960.0
1075,480.0,1520.0,1200.0,0.0,8560.0,560.0,960.0
1076,400.0,1520.0,1200.0,0.0,8560.0,560.0,960.0
1077,480.0,1600.0,1200.0,0.0,8560.0,560.0,960.0
1078,480.0,1520.0,1200.0,0.0,8640.0,560.0,960.0
1079,480.0,1600.0,1200.0,0.0,8560.0,560.0,960.0
1080,400.0,1600.0,1200.0,0.0,8560.0,560.0,960.0
1081,480.0,1520.0,1200.0,0.0,8640.0,560.0,960.0
1082,480.0,1600.0,1200.0,0.0,8560.0,560.0,960.0
1083,480.0,1600.0,1200.0,0.0,8560.0,560.0,960.0
1084,480.0,1600.0,1200.0,0.0,8560.0,560.0,960.0
1085,480.0,1600.0,1200.0,80.0,8560.0,560.0,960.0
1086,480.0,1680.0,1200.0,80.0,8560.0,560.0,960.0
1087,480.0,1600.0,1200.0,0.0,8560.0,560.0,960.0
1088,480.0,1600.0,1200.0,0.0,8560.0,560.0,960.0
1089,480.0,1680.0,1280.0,0.0,8560.0,560.0,960.0
1090,480.0,1680.0,1280.0,0.0,8560.0,560.0,960.0
1091,480.0,1680.0,1280.0,0.0,8560.0,560.0,960.0
1092,480.0,1680.0,1200.0,0.0,8560.0,560.0,1040.0
1093,480.0,1600.0,1280.0,0.0,8640.0,560.0,960.0
1094,560.0,1680.0,1280.0,0.0,8640.0,640.0,960.0
1095,480.0,1600.0,1280.0,80.0,8640.0,640.0,1040.0
1096,480.0,1600.0,1280.0,0.0,8640.0,640.0,1040.0
1097,480.0,1680.0,1280.0,0.0,8560.0,640.0,960.0
1098,480.0,1680.0,1200.0,0.0,8560.0,560.0,1040.0
1099,480.0,1680.0,1280.0,0.0,8560.0,560.0,960.0
1100,480.0,1680.0,1280.0,0.0,8640.0,640.0,1040.0
1101,560.0,1760.0,1280.0,0.0,8560.0,640.0,1040.0
1102,480.0,1760.0,1280.0,0.0,8640.0,640.0,1040.0
1103,480.0,1680.0,1280.0,0.0,8640.0,560.0,1040.0
1104,560.0,1680.0,1280.0,0.0,8560.0,640.0,1040.0
1105,480.0,1760.0,1280.0,0.0,8560.0,640.0,1040.0
1106,480.0,1760.0,1280.0,80.0,8640.0,640.0,1120.0
1107,560.0,1680.0,1280.0,0.0,8640.0,640.0,1040.0
1108,560.0,1760.0,1280.0,0.0,8560.0,640.0,1040.0
1109,560.0,1680.0,1360.0,0.0,8640.0,720.0,1040.0
1110,560.0,1760.0,1360.0,0.0,8560.0,720.0,1040.0
1111,560.0,1760.0,1280.0,0.0,8640.0,640.0,1040.0
1112,480.0,1760.0,1280.0,0.0,8560.0,640.0,1040.0
1113,560.0,1760.0,1360.0,0.0,8640.0,720.0,1120.0
1114,560.0,1760.0,1280.0,0.0,8640.0,720.0,1120.0
1115,480.0,1760.0,1280.0,0.0,8640.0,720.0,1040.0
1116,560.0,1760.0,1360.0,0.0,8640.0,720.0,1040.0
1117,560.0,1840.0,1280.0,0.0,8560.0,720.0,1040.0
1118,560.0,1840.0,1360.0,0.0,8560.0,640.0,1040.0
1119,560.0,1840.0,1360.0,0.0,8640.0,720.0,1040.0
1120,560.0,1840.0,1360.0,0.0,8640.0,720.0,1040.0
1121,560.0,1840.0,1360.0,0.0,8640.0,720.0,1040.0
1122,560.0,1840.0,1360.0,0.0,8560.0,720.0,1040.0
1123,560.0,1840.0,1360.0,80.0,8640.0,720.0,1120.0
1124,560.0,1840.0,1360.0,0.0,8640.0,720.0,1120.0
1125,560.0,1920.0,1360.0,80.0,8640.0,720.0,1040.0
1126,560.0,1840.0,1360.0,0.0,8640.0,640.0,1120.0
1127,560.0,1840.0,1360.0,0.0,8560.0,720.0,1120.0
1128,560.0,1840.0,1360.0,80.0,8560.0,720.0,1120.0
1129,560.0,1840.0,1360.0,80.0,8640.0,720.0,1120.0
1130,640.0,1840.0,1440.0,0.0,8640.0,720.0,1120.0
1131,560.0,1920.0,1360.0,80.0,8560.0,720.0,1120.0
1132,560.0,1920.0,1440.0,0.0,8560.0,720.0,1120.0
1133,640.0,1920.0,1360.0,80.0,8560.0,720.0,1120.0
1134,640.0,1920.0,1440.0,0.0,8560.0,720.0,1120.0
1135,640.0,1920.0,1440.0,0.0,8560.0,800.0,1120.0
1136,560.0,1920.0,1360.0,0.0,8560.0,720.0,1120.0
1137,560.0,1920.0,1440.0,0.0,8560.0,720.0,1120.0
1138,560.0,2000.0,1440.0,0.0,8640.0,720.0,1120.0
1139,560.0,1920.0,1440.0,0.0,8640.0,720.0,1120.0
1140,560.0,2000.0,1440.0,0.0,8640.0,800.0,1120.0
